area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
E07000243,36245.75000000000000000000,195013.75000000000000000000,60520.75000000000000000000,170.85714285714285714304,147.67857142857142857178,118.67857142857142848602,121.10714285714285724325,173.35714285714285695740,476.03571428571428575741,1145.35714285714285738589,1906.42857142857142868580,2044.28571428571428521441,1856.60714285714285675721,1998.07142857142857157155,2176.74999999999999990011,2376.71428571428571435720,2416.74999999999999992863,2443.35714285714285717145,2577.64285714285714241423,2901.35714285714285684293,3009.99999999999999982861,2344.89285714285714237162,1852.71428571428571424298,1491.07142857142857145722,1156.57142857142857178587,863.92857142857142828591,475.53571428571428564320,34408.25000000000000000000,37416.25000000000000000000,47778.50000000000000000000,37399.50000000000000000000,38011.25000000000000000000,32594.00000000000000000000,26112.50000000000000000000
W06000014,47966.10714285714285714286,254588.25000000000000000000,84288.75000000000000000000,234.78571428571428561450,206.57142857142857134335,153.07142857142857154316,142.82142857142857141463,186.78571428571428572898,405.46428571428571417175,1044.60714285714285714317,2206.85714285714285707173,2824.46428571428571410019,2767.71428571428571444316,3131.92857142857142862858,3296.85714285714285712866,3409.96428571428571451438,3415.64285714285714274293,3417.64285714285714315727,3446.67857142857142852864,3548.03571428571428572862,3513.24999999999999982872,3050.21428571428571428588,2442.03571428571428555727,1907.07142857142857155746,1437.85714285714285714319,1107.60714285714285717185,668.17857142857142868612,46900.75000000000000000000,50919.75000000000000000000,61483.75000000000000000000,47272.00000000000000000000,48012.00000000000000000000,43786.50000000000000000000,37388.00000000000000000000
E07000177,62648.96428571428571428571,333492.25000000000000000000,108487.75000000000000000000,440.00000000000000042868,269.53571428571428554303,194.74999999999999978591,200.28571428571428568598,292.99999999999999992876,713.82142857142857138579,1825.32142857142857160003,3352.71428571428571407146,3615.46428571428571444289,3473.21428571428571449999,3771.85714285714285698568,3991.14285714285714310000,4209.49999999999999955718,4256.03571428571428564281,4275.71428571428571321431,4441.42857142857142895712,4905.89285714285714238574,5138.89285714285714257143,4046.71428571428571344276,3117.92857142857142835714,2315.53571428571428568573,1794.60714285714285695727,1307.46428571428571438585,698.14285714285714277169,59706.25000000000000000000,63505.50000000000000000000,79929.50000000000000000000,64943.50000000000000000000,65407.50000000000000000000,56269.00000000000000000000,48781.50000000000000000000
S12000014,86709.64285714285714285714,463654.75000000000000000000,153383.50000000000000000000,451.07142857142857150028,444.32142857142857160031,309.67857142857142835756,315.35714285714285704332,423.28571428571428558613,1039.57142857142857165753,2552.50000000000000005746,4523.42857142857142851464,5327.49999999999999985752,4625.71428571428571437175,5004.99999999999999998598,5488.32142857142857151444,5989.39285714285714254305,6012.14285714285714320018,6066.82142857142857141450,6197.78571428571428561438,6714.24999999999999981438,6434.35714285714285701426,5263.82142857142857151441,4319.78571428571428572877,3569.92857142857142845742,2772.21428571428571425754,1887.14285714285714305738,976.24999999999999982884,87658.75000000000000000000,89610.50000000000000000000,112881.50000000000000000000,85512.25000000000000000000,87991.75000000000000000000,77588.00000000000000000000,65724.75000000000000000000
E07000235,23024.42857142857142857143,121994.50000000000000000000,42435.75000000000000000000,152.42857142857142850018,96.21428571428571428596,69.35714285714285715741,69.71428571428571418603,94.42857142857142860037,210.64285714285714282881,521.10714285714285681452,1082.24999999999999987160,1349.25000000000000030013,1445.89285714285714291440,1585.28571428571428558575,1587.78571428571428611435,1597.67857142857142847157,1595.07142857142857155723,1601.39285714285714282863,1628.24999999999999978579,1702.42857142857142847154,1667.07142857142857122862,1386.42857142857142881442,1102.89285714285714264303,882.89285714285714272882,714.07142857142857155744,562.07142857142857130025,319.82142857142857174311,23682.25000000000000000000,23113.25000000000000000000,29093.50000000000000000000,23381.50000000000000000000,22724.00000000000000000000,20423.00000000000000000000,18753.50000000000000000000
E08000011,71847.53571428571428571429,388284.00000000000000000000,119217.75000000000000000000,403.57142857142857137175,391.99999999999999992893,275.35714285714285707185,247.67857142857142841463,338.64285714285714284318,893.85714285714285730030,2108.07142857142857142875,3626.35714285714285680015,4123.99999999999999998589,3765.49999999999999962870,4041.14285714285714260002,4435.39285714285714287156,4847.78571428571428590003,4954.85714285714285735706,5035.60714285714285741443,4954.53571428571428564287,5403.82142857142857165709,5429.35714285714285730004,4599.14285714285714249999,3858.67857142857142841444,3041.92857142857142888591,2347.35714285714285710020,1754.85714285714285725745,968.03571428571428557186,67888.50000000000000000000,75252.00000000000000000000,94411.50000000000000000000,73903.00000000000000000000,76829.00000000000000000000,63319.50000000000000000000,51329.25000000000000000000
E07000238,45720.28571428571428571429,244835.25000000000000000000,80292.00000000000000000000,250.92857142857142848595,199.67857142857142882879,137.64285714285714265743,146.78571428571428585743,229.92857142857142865742,539.78571428571428567150,1217.42857142857142874305,2325.67857142857142855710,2817.82142857142857102865,2758.24999999999999980004,2989.07142857142857148577,3035.32142857142857138566,3101.89285714285714271432,3158.85714285714285698569,3230.39285714285714275713,3204.07142857142857098566,3489.64285714285714298575,3515.53571428571428544289,2773.78571428571428541423,2143.24999999999999982863,1619.24999999999999998583,1240.67857142857142840018,1015.39285714285714295744,579.21428571428571438608,45173.75000000000000000000,47413.75000000000000000000,59273.25000000000000000000,46461.25000000000000000000,46513.25000000000000000000,40088.50000000000000000000,35118.25000000000000000000
E07000108,58041.10714285714285714286,301133.50000000000000000000,106799.50000000000000000000,306.17857142857142860022,377.89285714285714271441,300.14285714285714292879,306.82142857142857138575,340.46428571428571417144,868.14285714285714285715,1547.14285714285714248580,2899.53571428571428540001,3412.67857142857142845713,3484.39285714285714279996,3856.53571428571428505712,3980.92857142857142822855,3969.03571428571428567136,3917.85714285714285752858,3868.03571428571428544294,4004.96428571428571462858,4213.35714285714285669991,4206.28571428571428539999,3442.50000000000000001436,2740.71428571428571348584,2166.82142857142857121436,1810.53571428571428621435,1250.35714285714285701439,769.78571428571428568605,57225.00000000000000000000,57497.75000000000000000000,72318.25000000000000000000,56380.75000000000000000000,57711.75000000000000000000,55579.75000000000000000000,49574.50000000000000000000
W06000003,44913.92857142857142857143,233363.75000000000000000000,83519.75000000000000000000,150.24999999999999992868,125.28571428571428572894,94.17857142857142852890,82.60714285714285695747,93.85714285714285714319,220.35714285714285714320,544.82142857142857155748,1287.75000000000000021464,2121.78571428571428597169,2460.71428571428571392873,3062.57142857142857144289,3253.07142857142857140012,3387.50000000000000015726,3522.78571428571428554299,3660.28571428571428545721,3764.50000000000000017157,3931.17857142857142882861,3811.53571428571428544289,2890.57142857142857162865,2177.82142857142857145730,1662.32142857142857144314,1226.14285714285714265748,891.39285714285714304318,490.64285714285714292889,45146.00000000000000000000,46693.25000000000000000000,55685.50000000000000000000,42663.25000000000000000000,43175.75000000000000000000,42660.00000000000000000000,38373.75000000000000000000
E07000083,36150.42857142857142857143,193966.00000000000000000000,62705.00000000000000000000,234.32142857142857107162,165.71428571428571435738,107.21428571428571422891,106.03571428571428557172,155.35714285714285711458,324.35714285714285708582,828.17857142857142890018,1862.92857142857142835728,2300.78571428571428594291,2275.82142857142857164291,2410.14285714285714277152,2411.03571428571428542860,2437.82142857142857102869,2415.14285714285714308576,2417.42857142857142851437,2439.85714285714285692865,2809.82142857142857107149,2861.71428571428571439989,2270.92857142857142844288,1753.35714285714285741443,1322.00000000000000005731,1018.85714285714285715740,756.89285714285714280028,464.71428571428571422886,35171.25000000000000000000,37297.00000000000000000000,47317.50000000000000000000,36639.75000000000000000000,37540.50000000000000000000,31553.25000000000000000000,27533.75000000000000000000
