zone_id,area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
E09000006,E02000146,3608.25,18950.75,6180.0,21.0714285714,17.5714285714,11.0357142857,8.85714285714,7.10714285714,15.25,42.0,120.642857143,188.107142857,204.892857143,236.0,250.857142857,260.464285714,266.392857143,251.785714286,248.678571429,248.857142857,269.214285714,247.714285714,223.142857143,177.321428571,133.214285714,95.7142857143,62.3571428571,3376.0,3663.0,4622.5,3621.75,3667.5,3503.0,2804.0
