zone_id,area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
E06000003,E02002530,1109.03571429,5794.25,1921.0,4.64285714286,2.42857142857,2.14285714286,2.10714285714,2.96428571429,5.96428571429,16.9285714286,38.4642857143,55.9285714286,61.9285714286,75.1071428571,81.0357142857,85.0714285714,87.3214285714,85.5357142857,84.3571428571,85.1071428571,89.6071428571,68.3571428571,57.25,44.9285714286,35.8928571429,22.5714285714,13.3928571429,1029.5,1112.75,1468.75,1061.25,1122.0,1077.5,891.5
