area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
W02000266,772.428571429,4134.0,1275.5,3.21428571429,3.17857142857,2.35714285714,1.57142857143,1.57142857143,5.67857142857,7.53571428571,17.5357142857,28.0357142857,34.6785714286,43.9642857143,49.6428571429,54.6071428571,55.3928571429,57.7142857143,62.6785714286,65.4285714286,60.5714285714,54.7857142857,51.3214285714,39.0714285714,33.6785714286,25.2857142857,12.9285714286,717.75,800.75,1033.0,776.5,806.0,715.25,557.75
W02000268,1305.21428571,6985.75,2163.0,6.07142857143,5.17857142857,2.96428571429,3.67857142857,3.07142857143,5.10714285714,15.6785714286,39.2142857143,56.0357142857,69.2142857143,80.3571428571,91.0357142857,94.7857142857,96.0,97.4285714286,98.25,104.535714286,95.2857142857,90.2857142857,82.0714285714,66.7857142857,48.0714285714,32.8214285714,21.2857142857,1211.0,1379.25,1721.0,1325.0,1349.5,1198.75,952.0
W02000267,625.5,3449.25,1019.0,5.21428571429,2.82142857143,1.67857142857,1.14285714286,1.14285714286,5.82142857143,10.25,23.8928571429,34.5714285714,37.4642857143,41.0,42.2857142857,43.75,46.1428571429,45.7142857143,45.4285714286,45.6428571429,44.1428571429,40.6071428571,35.7857142857,27.1428571429,21.1428571429,14.75,7.96428571429,600.5,662.75,878.5,667.75,639.75,510.75,418.5
W02000253,392.607142857,2120.0,632.0,1.28571428571,1.07142857143,0.535714285714,0.357142857143,0.571428571429,2.82142857143,7.07142857143,11.5714285714,22.9285714286,24.1785714286,29.0714285714,32.5714285714,32.7857142857,30.1785714286,31.4285714286,29.7857142857,30.8928571429,26.8928571429,21.9285714286,17.4642857143,13.8928571429,10.5,8.32142857143,4.5,374.0,415.25,509.0,407.75,414.0,370.25,258.0
W02000277,1315.32142857,7243.25,2118.25,6.53571428571,4.60714285714,3.42857142857,3.85714285714,4.92857142857,29.0,41.2857142857,65.6428571429,81.8928571429,73.8928571429,89.0357142857,96.5357142857,102.75,100.071428571,88.5714285714,82.9285714286,84.9285714286,82.8214285714,74.9642857143,63.4642857143,46.7857142857,40.4642857143,27.9642857143,18.9642857143,1280.75,1400.75,1829.0,1401.5,1331.25,1126.5,837.5
W02000260,545.107142857,2965.0,885.75,3.57142857143,2.57142857143,1.25,0.714285714286,0.821428571429,2.53571428571,4.82142857143,13.8214285714,18.2857142857,22.4642857143,28.75,32.75,39.6785714286,41.3571428571,47.1071428571,47.7857142857,50.9285714286,47.3214285714,38.4285714286,31.0,27.0714285714,20.3571428571,13.9642857143,7.75,516.0,560.75,722.25,592.75,573.25,481.0,369.75
W02000263,567.678571429,3093.75,887.75,2.85714285714,2.32142857143,1.0,1.32142857143,1.35714285714,2.53571428571,7.42857142857,22.0714285714,31.5357142857,31.2857142857,38.0,41.1071428571,41.1071428571,43.5,44.4285714286,42.0357142857,43.0357142857,43.4642857143,35.25,30.0357142857,23.8214285714,19.0357142857,12.25,6.89285714286,523.75,604.0,802.75,590.75,572.5,516.0,364.0
W02000252,335.785714286,1820.75,548.25,1.17857142857,1.10714285714,0.785714285714,0.5,0.821428571429,4.0,8.25,13.9642857143,15.8571428571,17.75,21.6428571429,25.5357142857,23.7142857143,28.0357142857,24.1428571429,26.8571428571,26.2857142857,26.1428571429,18.8214285714,16.0714285714,12.3928571429,10.1785714286,7.10714285714,4.64285714286,327.75,379.75,445.25,325.5,342.5,309.25,220.5
W02000269,1144.89285714,6106.75,1943.75,6.75,7.07142857143,3.82142857143,2.96428571429,4.07142857143,9.92857142857,14.1785714286,31.25,40.8928571429,54.1785714286,59.3571428571,72.6428571429,77.1071428571,83.6785714286,86.5357142857,90.7142857143,90.8571428571,89.9285714286,79.25,73.25,60.7142857143,47.6428571429,34.0714285714,24.0357142857,1088.75,1201.5,1491.25,1131.25,1194.0,1052.5,855.0
W02000264,765.107142857,4146.0,1255.5,4.89285714286,4.53571428571,2.82142857143,2.64285714286,2.53571428571,5.07142857143,11.6785714286,17.4285714286,31.3214285714,32.5714285714,42.25,49.9642857143,51.0714285714,56.6428571429,58.5357142857,65.75,63.0714285714,59.25,54.5,44.6428571429,39.9642857143,29.8214285714,22.0,12.1428571429,716.5,802.5,1034.0,797.0,796.0,670.75,539.0
W02000270,664.964285714,3536.5,1128.5,4.25,2.75,2.28571428571,1.03571428571,1.42857142857,4.96428571429,5.17857142857,20.5357142857,30.2857142857,33.6785714286,40.3571428571,43.5,46.4285714286,43.9285714286,48.0,50.6428571429,50.7142857143,50.1428571429,46.3214285714,42.7142857143,32.4642857143,26.3571428571,22.6428571429,14.3571428571,623.75,692.75,883.0,649.5,687.5,613.5,504.75
W02000256,663.107142857,3552.5,1111.75,3.03571428571,3.32142857143,1.57142857143,1.53571428571,1.78571428571,3.46428571429,10.3571428571,18.6428571429,25.8214285714,31.4285714286,38.5,44.8571428571,49.8571428571,51.8571428571,52.0357142857,53.1428571429,53.2142857143,53.0,43.6785714286,38.1428571429,31.4285714286,23.4285714286,18.9642857143,10.0357142857,628.0,682.75,873.0,686.25,682.5,605.5,483.75
W02000280,977.214285714,5314.5,1649.25,4.28571428571,4.64285714286,2.21428571429,2.25,3.57142857143,8.35714285714,18.0,36.5,43.25,47.6071428571,61.6428571429,67.5,70.8214285714,71.25,68.8571428571,69.75,74.2857142857,72.0,61.25,57.7857142857,47.0714285714,37.1785714286,29.2857142857,17.8571428571,943.75,1045.0,1308.25,1010.25,1007.25,820.5,705.5
W02000279,907.142857143,4898.25,1531.5,4.67857142857,3.78571428571,2.57142857143,2.07142857143,2.78571428571,6.39285714286,15.25,23.4642857143,39.1428571429,46.5,59.8571428571,64.4642857143,68.5714285714,67.6428571429,62.6428571429,64.9285714286,69.5714285714,69.3214285714,62.7142857143,53.5714285714,42.6785714286,34.3214285714,24.3214285714,15.8928571429,886.5,945.75,1211.5,932.5,922.0,806.75,645.0
W02000278,1048.75,5730.0,1738.0,5.67857142857,5.82142857143,3.60714285714,2.21428571429,2.75,7.71428571429,19.9642857143,35.4285714286,48.0,49.7857142857,62.4285714286,71.3214285714,74.6071428571,73.9642857143,72.2142857143,74.5714285714,78.1428571429,77.25,71.75,63.5714285714,51.3571428571,43.4642857143,33.75,19.3928571429,1020.75,1130.75,1441.75,1118.75,1018.0,894.0,717.25
W02000262,547.785714286,3016.75,877.75,3.92857142857,1.53571428571,1.25,0.857142857143,0.928571428571,3.28571428571,7.96428571429,14.1428571429,19.8928571429,23.3214285714,27.8214285714,34.5357142857,38.0,40.1785714286,44.8928571429,45.4285714286,49.1785714286,47.3214285714,38.8214285714,34.3571428571,27.3571428571,20.5357142857,14.3214285714,7.92857142857,512.25,602.0,721.75,595.0,585.75,452.25,365.5
W02000255,353.714285714,1937.25,570.25,0.857142857143,1.46428571429,0.642857142857,0.535714285714,0.678571428571,3.64285714286,4.53571428571,13.6071428571,18.5357142857,20.0357142857,21.8928571429,26.25,27.6785714286,27.4285714286,25.3571428571,28.3214285714,30.1428571429,25.5357142857,20.9642857143,17.0357142857,12.75,11.2857142857,9.28571428571,5.25,339.5,383.75,486.25,359.25,368.5,308.0,230.75
W02000282,1364.25,7367.5,2341.75,7.92857142857,7.53571428571,5.75,4.92857142857,5.07142857143,12.5714285714,30.0714285714,49.4285714286,63.25,77.8928571429,90.8928571429,87.2857142857,93.5,90.5,88.6071428571,89.6785714286,96.25,99.1785714286,92.9285714286,81.8571428571,64.1071428571,53.4642857143,44.0357142857,27.5357142857,1331.0,1444.75,1865.0,1398.0,1328.75,1171.5,1010.75
W02000272,1669.60714286,8938.25,2722.5,8.03571428571,6.75,4.57142857143,4.17857142857,5.0,11.5714285714,29.0714285714,69.0714285714,96.75,97.5357142857,116.428571429,124.0,127.678571429,127.357142857,120.0,116.964285714,115.428571429,108.142857143,103.535714286,84.3571428571,69.6071428571,55.8928571429,42.1428571429,25.5357142857,1564.0,1737.5,2235.25,1687.0,1714.5,1590.5,1158.5
W02000273,1432.32142857,7703.0,2366.5,6.78571428571,5.75,4.53571428571,3.71428571429,3.64285714286,11.3928571429,18.9642857143,51.8928571429,77.3571428571,79.4285714286,92.25,101.714285714,105.5,105.821428571,99.75,101.821428571,102.464285714,100.464285714,88.6785714286,84.4285714286,65.2857142857,56.2857142857,38.4642857143,25.9285714286,1362.0,1495.25,1913.75,1430.5,1501.5,1318.75,1004.5
W02000281,2754.25,15055.5,4485.5,10.0,9.25,6.42857142857,5.46428571429,9.39285714286,35.0357142857,88.4642857143,124.321428571,176.321428571,181.0,210.357142857,214.464285714,223.392857143,222.071428571,198.214285714,171.964285714,168.035714286,170.357142857,170.285714286,120.357142857,86.9642857143,68.1785714286,49.4285714286,34.5,2670.0,2940.25,3765.5,2848.0,2831.75,2408.75,1815.5
W02000259,259.142857143,1387.5,422.5,1.82142857143,0.678571428571,0.75,0.357142857143,0.5,1.5,2.82142857143,7.92857142857,9.03571428571,11.25,12.6785714286,15.3928571429,18.4642857143,20.8928571429,20.7142857143,23.0714285714,24.0,20.4285714286,18.4285714286,15.0,13.4642857143,9.57142857143,6.85714285714,3.53571428571,244.5,274.75,347.0,258.5,262.75,248.5,178.0
W02000275,803.892857143,4320.75,1352.25,4.67857142857,3.17857142857,2.5,2.17857142857,3.39285714286,8.21428571429,16.0714285714,25.0,36.6785714286,43.1785714286,50.5,55.1071428571,58.6071428571,59.6428571429,59.3928571429,59.4285714286,59.0357142857,60.3928571429,53.2142857143,42.5357142857,36.6071428571,28.8928571429,21.8571428571,13.6071428571,763.0,823.5,1075.25,841.0,818.0,717.25,589.25
W02000258,298.0,1603.0,482.0,3.53571428571,1.0,0.928571428571,0.5,0.5,1.57142857143,2.75,7.07142857143,9.21428571429,9.67857142857,15.4642857143,18.3571428571,20.6071428571,21.9285714286,25.5,25.3928571429,29.1071428571,27.7857142857,20.9642857143,16.25,14.7857142857,11.4285714286,8.92857142857,4.75,269.25,310.25,397.5,314.0,312.0,270.25,212.75
W02000271,1118.75,6039.75,1853.5,4.82142857143,5.71428571429,3.53571428571,2.39285714286,2.96428571429,7.64285714286,15.3928571429,38.1071428571,56.9285714286,59.2142857143,68.5357142857,76.3928571429,80.5,84.4642857143,89.2857142857,82.0357142857,85.4642857143,82.6071428571,75.5357142857,63.1071428571,48.6428571429,38.6785714286,28.9285714286,17.8571428571,1075.5,1177.75,1502.25,1147.0,1137.25,1013.5,778.0
W02000276,865.142857143,4690.75,1426.75,4.25,3.39285714286,3.14285714286,2.35714285714,3.14285714286,8.46428571429,20.9285714286,41.4285714286,47.3928571429,46.9285714286,55.6785714286,62.1785714286,63.7857142857,62.2857142857,60.8214285714,57.0,60.0,58.6785714286,52.3571428571,43.1071428571,39.2142857143,29.5,23.2857142857,15.8214285714,816.5,920.75,1173.0,888.25,892.25,755.0,610.25
W02000274,1364.75,7385.5,2235.0,6.17857142857,5.39285714286,3.53571428571,3.10714285714,4.14285714286,11.6785714286,25.6785714286,41.4642857143,71.3571428571,75.0357142857,83.4642857143,93.0357142857,100.5,101.892857143,102.607142857,101.071428571,101.107142857,105.035714286,89.8571428571,74.5714285714,59.5357142857,48.5714285714,35.1785714286,20.75,1280.75,1466.25,1866.25,1409.5,1362.75,1213.5,954.25
