total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
141098.964286,760138.75,239777.25,933.785714286,847.107142857,625.571428571,551.964285714,753.785714286,1834.89285714,3442.03571429,6090.35714286,7314.14285714,7362.35714286,8248.57142857,8967.17857143,9590.10714286,9917.82142857,9973.53571429,10133.0357143,10859.3571429,10818.0,9143.14285714,7282.17857143,5822.39285714,4687.71428571,3653.0,2246.92857143,137663.5,147945.5,183679.0,144337.75,146513.0,125440.25,102113.75
