D,2017-11-19T00:17:41,000295-0200006348,0,130,66bbf47dbf43c0bcb72362719b96758ea1cebdd4a24f4002c8b795f58944c673,23410,0,0,0
D,2017-11-19T00:19:18,000295-0200006159,0,130,b9b0579378834bfb591f5215d76b4ab5e946aba7d88cf521fd7357bf26f6c7cf,23410,-88,-6,0
D,2017-11-19T00:19:30,000295-0200006357,0,130,4da04d2938bf21a9409335b0a68ef667ec1eef75b276ce59cfcdb048d6a28786,23410,0,0,0
D,2017-11-19T00:19:36,000295-0200006357,0,130,4da04d2938bf21a9409335b0a68ef667ec1eef75b276ce59cfcdb048d6a28786,23410,0,0,0
D,2017-11-19T00:20:56,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T00:21:20,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-63,-6,0
D,2017-11-19T00:21:24,000295-0200006097,0,130,c9986146df181d2c01b1abbfec89da6b04f316f84f43ed9432fd1d3157db9cde,27205,0,0,0
D,2017-11-19T00:22:05,000295-0200006159,0,130,296440ec9fce080520ec80d1fafca64a2119771cfb9111f356d8fb6b2e53982f,23410,0,0,0
D,2017-11-19T00:22:28,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T00:24:50,000295-0200006357,0,130,872164c79ecbe5b5d47d12bc6d0e60b434d46158ec38ef6bc50f4fb9b40e68f1,23410,-76,-8,0
D,2017-11-19T00:26:06,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T00:26:32,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-64,-6,0
D,2017-11-19T00:26:42,000295-0200006159,0,130,e7b62e430a600e63ccab8b7b908e69d677a4937e0268ac337b3b30ae2f0d2b36,23410,-97,-3.5,0
D,2017-11-19T00:27:38,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T00:29:25,000295-0200005648,0,130,af1f66fc550f803d6f142339b0733c78c4ee369b2ce4a316aa3402ac2016500d,23410,-74,-4,1
D,2017-11-19T00:31:16,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T00:31:44,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-62,-6.5,0
D,2017-11-19T00:32:48,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T00:34:35,000295-0200006159,0,130,24f05b6d28b8c8c150119c91d61fc581882345a19c2fbaa8f13490ab94c4ddf7,23410,-96,-6.5,0
D,2017-11-19T00:36:25,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T00:36:54,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-62,-6,0
D,2017-11-19T00:36:54,000295-0200006159,0,130,61a0633acf6162127b71fe954b4cb2c7883d04e038c2ab49760d389512d12200,23410,0,0,0
D,2017-11-19T00:36:58,000295-0200006159,0,130,ec4e693199279d264cb1b90fb47a070739c52aa42a74ddda8a1d91dcd57d0187,23410,0,0,0
D,2017-11-19T00:37:52,000295-0200006159,0,130,ec4e693199279d264cb1b90fb47a070739c52aa42a74ddda8a1d91dcd57d0187,23410,0,0,0
D,2017-11-19T00:37:58,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T00:38:58,000295-0200006348,0,130,a6a488378e817493eb4a3aacd1b1af06fc49b195463ab9df8af2acd3bf2f6987,23410,-88,-8.5,0
D,2017-11-19T00:40:22,000295-0200006159,0,130,24f05b6d28b8c8c150119c91d61fc581882345a19c2fbaa8f13490ab94c4ddf7,23410,-93,-5.5,0
D,2017-11-19T00:41:35,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T00:42:03,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-64,-6,0
D,2017-11-19T00:43:07,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T00:46:45,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T00:46:51,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T00:47:13,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-64,-6,0
D,2017-11-19T00:47:54,000295-0200006097,0,130,ace1d8325b85e6fa16a93cc53d028c65a7883f680ea5161f9706bea8db1094c2,24008,0,0,0
D,2017-11-19T00:47:55,000295-0200006357,0,130,d9b604eaa3cdd910c6461a784544f49d732f5b706f11a4477d399d3e998aa3d0,23410,-90,-8.5,0
D,2017-11-19T00:48:17,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T00:48:29,000295-0200006348,0,130,8a89115b307cc063857f03cc9ad1a1e3effad0c205c36b0573bee0a1fe6eb14c,23410,-87,-6.5,0
D,2017-11-19T00:48:41,000295-0200005648,0,130,af1f66fc550f803d6f142339b0733c78c4ee369b2ce4a316aa3402ac2016500d,23410,-74,-4,1
D,2017-11-19T00:48:45,000295-0200006348,0,130,abd4723311a0a28d0b98ca92f2b47d896e65f20ee827032549c9c19afc0bdb43,23410,0,0,0
D,2017-11-19T00:50:52,000295-0200006357,0,130,c9da3fc8fe76d7dccac1eee8df1ae0d02c5ec2687549d0625c21975a5e384e30,23410,-70,-7.5,0
D,2017-11-19T00:52:00,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T00:52:21,000295-0200006159,0,130,e3ed118263f7944f3a7b35298e6ff220cd9be7d65ec2e980c7727450606425b7,23410,-92,-5.5,0
D,2017-11-19T00:52:24,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-60,-6,0
D,2017-11-19T00:53:27,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T00:55:34,000295-0200006097,0,130,37e0fff8d3a42f279ce7b843aa556a53ebe5942a0dfa86d7f06dd460ce82759f,23426,-110,-6,0
D,2017-11-19T00:57:10,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T00:57:33,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-60,-6,0
D,2017-11-19T00:58:37,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T00:59:26,000295-0200006357,0,130,9d90b8943e7fd23985fcf67f685fab1f15596a340ffdfa5204401999bce5a59a,23410,0,0,0
D,2017-11-19T01:00:16,000295-0200005648,0,130,af1f66fc550f803d6f142339b0733c78c4ee369b2ce4a316aa3402ac2016500d,23410,-74,-4,1
D,2017-11-19T01:02:20,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T01:02:45,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-60,-5.5,0
D,2017-11-19T01:03:28,000295-0200005648,0,130,af1f66fc550f803d6f142339b0733c78c4ee369b2ce4a316aa3402ac2016500d,23410,-74,-4,1
D,2017-11-19T01:03:46,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T01:05:35,000295-0200006159,0,130,b7b73d9d172342d07c6e22faae3d1c510e8d6c4234b42893a9a8512c44af0662,23410,-89,-6,0
D,2017-11-19T01:07:30,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T01:07:56,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-60,-6,0
D,2017-11-19T01:08:02,000295-0200006357,0,130,25571a812b203e17a559bf43e0e1b0e40401aa1ce02a475efb8ed4407e772a36,23410,-95,-7,0
D,2017-11-19T01:08:10,000295-0200006357,0,130,25571a812b203e17a559bf43e0e1b0e40401aa1ce02a475efb8ed4407e772a36,23410,-94,-6,0
D,2017-11-19T01:08:16,000295-0200006357,0,130,63f2b75d887598c714b0da1738d4d6162fa849cba1299d0a8e19681b6a1f910f,23410,-75,-7,0
D,2017-11-19T01:08:56,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T01:10:53,000295-0200006097,0,130,e32c94e301aa042b1756c9a744156081147cd15d1538b63383a7b47e360378e3,22210,0,0,0
D,2017-11-19T01:11:13,000295-0200005648,0,130,af1f66fc550f803d6f142339b0733c78c4ee369b2ce4a316aa3402ac2016500d,23410,-74,-4,1
D,2017-11-19T01:11:50,000295-0200006097,0,130,f60279ccbc25145b8e9cf25afe5331ad1bb01f4c2e5395efc4ace22c7ae89c1e,23410,0,0,0
D,2017-11-19T01:12:39,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T01:13:06,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-63,-5.5,0
D,2017-11-19T01:14:18,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T01:14:40,000295-0200006159,0,130,d006117b272f6e61eab96d0fe21e64a6957053f2a7a397e2d2c891a7f3e6b8a5,23410,-90,-5,0
D,2017-11-19T01:15:02,000295-0200006159,0,130,bd170a7d6a69b8097cef22a2f7715b1c595602bc0eaf0dcb8ced8a763757d2b3,23410,0,0,0
D,2017-11-19T01:16:51,000295-0200005648,0,130,af1f66fc550f803d6f142339b0733c78c4ee369b2ce4a316aa3402ac2016500d,23410,-74,-4,1
D,2017-11-19T01:16:52,000295-0200005648,0,130,af1f66fc550f803d6f142339b0733c78c4ee369b2ce4a316aa3402ac2016500d,23410,-74,-4,1
D,2017-11-19T01:17:49,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T01:18:16,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-59,-5.5,0
D,2017-11-19T01:19:32,000295-0200006159,0,130,8f49724b890f15b57f768c79db85e86056d781ad366ec5715fbb13ff6fe25c40,23410,0,0,0
D,2017-11-19T01:19:38,000295-0200006357,0,130,0df4ed3ce0412db07e595fb92f9c0a913e4f05b05c95d86ae0d800c60313fdad,23410,-68,-7,0
D,2017-11-19T01:19:43,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T01:23:11,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T01:23:26,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-62,-6,0
D,2017-11-19T01:24:10,000295-0200005648,0,130,af1f66fc550f803d6f142339b0733c78c4ee369b2ce4a316aa3402ac2016500d,23410,-74,-4,1
D,2017-11-19T01:24:52,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T01:25:33,000295-0200006159,0,130,830c7c16298f6fbd7429eab2cad5065986a26768d8b93845bc10ea7e18e8ab39,23410,0,0,0
D,2017-11-19T01:27:04,000295-0200005648,0,130,9b20698d80c9a776f04a389e5db4548316f14ef182d09ccfd1ef1d433b326605,23410,-73,-5,1
D,2017-11-19T01:28:19,000295-0200005648,0,130,af1f66fc550f803d6f142339b0733c78c4ee369b2ce4a316aa3402ac2016500d,23410,-74,-4,1
D,2017-11-19T01:28:21,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T01:28:36,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-61,-6,0
D,2017-11-19T01:29:38,000295-0200006159,0,130,a8e8a7d01bfbb3964e6d0613a6135f535694a9513dd2014e19982842a40dfa24,23426,0,0,0
D,2017-11-19T01:30:12,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T01:31:57,000295-0200006097,0,130,2365ac5ca4dbdd6423d8108b9da009511572898e2e366847f7bb3786901ab216,23410,0,0,0
D,2017-11-19T01:33:22,000295-0200006159,0,130,081c767e496361c75cbb6fef7a3a162166480a0c10f3f96e88b7d67fb210eba2,23410,0,0,0
D,2017-11-19T01:33:44,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T01:33:45,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-62,-5.5,0
D,2017-11-19T01:33:49,000295-0200005648,0,130,9b20698d80c9a776f04a389e5db4548316f14ef182d09ccfd1ef1d433b326605,23410,-73,-5,1
D,2017-11-19T01:33:55,000295-0200006357,0,130,f6962b31c494a72b167a24da301d76426d82e5ef86bf53ee9855e2fed860d11f,23410,0,0,0
D,2017-11-19T01:35:21,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T01:35:25,000295-0200006348,0,130,3021dd66ab7d8344a4a6ef93484e1532e99ba083cbbe56db3d1e2c3cb8964776,23410,-91,-8.5,0
D,2017-11-19T01:35:27,000295-0200006159,0,130,65d01c4326ae23d34059634c53d3f68b6dcb91079df25d4aee7ccb40a7006a0c,23410,0,0,0
D,2017-11-19T01:36:54,000295-0200006357,0,130,a07e68d876feb1b6a450f242d45c60ee7e98c987f7f194abca834903ea0512dc,23410,0,0,0
D,2017-11-19T01:37:08,000295-0200006097,0,130,3ffaa517f489a15e66fcf6ad13848c9b7548c266d042e6f972094b05991db6ca,23410,-100,-4,0
D,2017-11-19T01:38:54,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T01:38:55,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-64,-6,0
D,2017-11-19T01:40:07,000295-0200006159,0,130,06e7071c2d8894ab42344ec68f0aa6d7400582ec95ede25f551f455b03fbeef9,23410,-98,-6,0
D,2017-11-19T01:40:29,000295-0200006357,0,130,63eeea68eb44d18db8081d6fd9760dc22d825b8c34f39ea0f4d067e4bfce06a5,23410,0,0,0
D,2017-11-19T01:40:30,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T01:40:48,000295-0200005648,0,130,9b20698d80c9a776f04a389e5db4548316f14ef182d09ccfd1ef1d433b326605,23410,-73,-5,1
D,2017-11-19T01:42:31,000295-0200005648,0,130,9b20698d80c9a776f04a389e5db4548316f14ef182d09ccfd1ef1d433b326605,23410,-73,-5,1
D,2017-11-19T01:44:03,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T01:44:05,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-64,-6,0
D,2017-11-19T01:45:13,000295-0200006357,0,130,ea91a1ddc5c269ca8441842e724d1cbb5351ef35606a5a772251a63385ab2a88,23410,0,0,0
D,2017-11-19T01:45:40,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T01:45:54,000295-0200006159,0,130,0d78140f8663b5197bed670f6a01156460dd2543a3aa3f4760d9cff7b6acd58c,23410,-81,-4,0
D,2017-11-19T01:46:16,000295-0200005648,0,130,9b20698d80c9a776f04a389e5db4548316f14ef182d09ccfd1ef1d433b326605,23410,-73,-5,1
D,2017-11-19T01:49:12,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T01:49:15,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-62,-5.5,0
D,2017-11-19T01:50:50,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T01:50:52,000295-0200006202,0,130,6bae8329b45a2dc4f40cd7e7e36bff18c554e6035f5058aab2749e7c5b6bc328,23410,-116,-9,1
D,2017-11-19T01:51:07,000295-0200006357,0,130,0fb0e98548a404853b8c2e36dda9c642243e950296050672724fcfb36b30c88b,23410,-92,-7.5,0
D,2017-11-19T01:52:12,000295-0200006357,0,130,abe60b2874849792d9028a686e9804a979b49d6fefe35f33347ff54cae630976,23410,-94,-6.5,0
D,2017-11-19T01:53:12,000295-0200005648,0,130,9b20698d80c9a776f04a389e5db4548316f14ef182d09ccfd1ef1d433b326605,23410,-73,-5,1
D,2017-11-19T01:53:54,000295-0200006357,0,130,bfca20cc6d34ba96bac54a4f9e8fc63d3825d05c2b931397df69e891c71cf641,23410,0,0,0
D,2017-11-19T01:54:20,000295-0200006348,0,130,2f484e51feb9a6a2e4cb3d54f17365085f21b4d87fa96e04776d6c2279e0d40c,23410,-85,-6,0
D,2017-11-19T01:54:22,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T01:54:24,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-64,-5.5,0
D,2017-11-19T01:54:37,000295-0200006357,0,130,6cb9aec25f9ca6d1563e1157b9c1156e0f544e3cea5563a7bd19cce347b2ca64,23410,-92,-8.5,0
D,2017-11-19T01:54:43,000295-0200006357,0,130,4b161ffe02080dac36a81443990ac275894ee4adabf63672749e3d141247f51e,23410,0,0,0
D,2017-11-19T01:54:53,000295-0200006159,0,130,a5580161b8811e8d431a426cbc28d93f3c0ad264378abf48e4bb51840a0c7db2,23410,0,0,0
D,2017-11-19T01:55:18,000295-0200006357,0,130,bfca20cc6d34ba96bac54a4f9e8fc63d3825d05c2b931397df69e891c71cf641,23410,0,0,0
D,2017-11-19T01:55:21,000295-0200006357,0,130,9cc2507dfe489978431e289c304919e40d8a493842ab064dd7f7cbfddfe5d922,23410,0,0,0
D,2017-11-19T01:56:00,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T01:56:48,000295-0200006159,0,130,d0c165fb8310ebaee8bb371bc56059361c27db86e95a25bb3dba31aeca6ffdb4,23410,0,0,0
D,2017-11-19T01:57:03,000295-0200006357,0,130,4cd73d277cadd1b05855ac5c1f55e7c48582620d60ce14c48201e879171a871c,23410,0,0,0
D,2017-11-19T01:57:29,000295-0200006357,0,130,0f935174b3643dc7d9ff3822c1fc9959baeee5bccd3b4735b67e07d83bb9b7ab,23410,0,0,0
D,2017-11-19T01:58:04,000295-0200006357,0,130,1f881f449b8a1b5139f885d012dbe7c8ada61072902e1c0bdf247542c6591eec,23410,0,0,0
D,2017-11-19T01:58:29,000295-0200006357,0,130,1f881f449b8a1b5139f885d012dbe7c8ada61072902e1c0bdf247542c6591eec,23410,0,0,0
D,2017-11-19T01:59:35,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-66,-6.5,0
D,2017-11-19T01:59:35,000295-0200006357,0,130,1f881f449b8a1b5139f885d012dbe7c8ada61072902e1c0bdf247542c6591eec,23410,0,0,0
D,2017-11-19T01:59:44,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T02:00:42,000295-0200006357,0,130,e97b7608dbaae50012b4326124b1bfd59e48198af65896bf763e2a91775ae5e3,23410,0,0,0
D,2017-11-19T02:00:52,000295-0200006097,0,130,cd36f30cda15d4a02742945442c26af3d7c1ea940ff84293692d05833d48da59,22801,0,0,0
D,2017-11-19T02:01:10,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T02:02:40,000295-0200006348,0,130,21cf0ac22625e733e6f4671d67f13f68096329955aae22920937b19686f3ba86,23410,0,0,0
D,2017-11-19T02:04:46,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-63,-6,0
D,2017-11-19T02:04:53,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T02:05:12,000295-0200006357,0,130,6cb9aec25f9ca6d1563e1157b9c1156e0f544e3cea5563a7bd19cce347b2ca64,23410,-95,-11,0
D,2017-11-19T02:06:11,000295-0200006357,0,130,2c27804a476c463cb3cfd3cee3fd967bec604ccee31f03be5488bed66be64c36,23410,0,0,0
D,2017-11-19T02:06:19,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T02:07:13,000295-0200006357,0,130,a19930a0d99f5b8a3610ea462b6f5cbcf8a1a3cd4efd9fbdeb80cf63cea52e28,23410,0,0,0
D,2017-11-19T02:09:31,000295-0200006357,0,130,a37d610591a7bf8c3a51fa15a820b5ceed811f8699acab19509e09b8aa188c03,23410,0,0,0
D,2017-11-19T02:09:56,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-62,-5.5,0
D,2017-11-19T02:10:04,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
D,2017-11-19T02:11:29,000295-0200005648,0,130,1bdcbf6a2cd3875898f6882ddc98b033511d5d021351f62ed4b9fb775debc0b8,23410,0,0,1
D,2017-11-19T02:15:07,000295-0200006357,0,130,a11f3b658958754682d2b2d1b61e57d4b0b9473187a7c1820af03db45fee1c35,23410,-67,-6.5,0
D,2017-11-19T02:15:14,000295-0200005648,0,130,71949891ed84457aa71d901d5bb4eed98c31bcb26c2f36a0f35fd021f35a73d5,23410,0,0,1
