zone_id,area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
W06000013,W02000231,6951.35714286,36980.75,11587.75,34.8571428571,30.6785714286,23.6785714286,18.5357142857,21.4285714286,33.1071428571,78.3571428571,198.75,339.678571429,363.857142857,452.071428571,493.321428571,545.928571429,550.035714286,544.928571429,531.535714286,534.607142857,531.642857143,451.428571429,374.571428571,294.928571429,231.571428571,170.428571429,101.428571429,6527.0,7262.5,8936.5,6893.0,7361.75,6618.0,5060.75
