zone_id,origin_area_id,destination_area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
E08000015,E02001504,E02001485,22.7857142857,125.75,40.25,0.214285714286,0.142857142857,0.0714285714286,0.0357142857143,0.107142857143,0.178571428571,0.178571428571,0.464285714286,0.392857142857,1.07142857143,1.17857142857,1.21428571429,1.03571428571,1.35714285714,1.60714285714,2.82142857143,2.10714285714,2.42857142857,1.78571428571,1.25,1.17857142857,0.75,0.607142857143,0.607142857143,23.25,27.75,30.0,24.5,20.25,16.75,17.0
E08000015,E02001504,E02001483,43.3214285714,231.25,78.0,0.5,0.285714285714,0.142857142857,0.0357142857143,0.0357142857143,0.142857142857,0.214285714286,0.464285714286,1.10714285714,1.53571428571,2.82142857143,1.82142857143,3.03571428571,2.0,3.25,3.0,3.60714285714,5.96428571429,3.96428571429,3.5,2.46428571429,1.42857142857,1.35714285714,0.642857142857,39.5,43.0,56.75,48.0,44.0,33.5,38.5
E08000015,E02001504,E02001505,100.142857143,532.25,185.5,0.607142857143,0.25,0.321428571429,0.285714285714,0.214285714286,0.642857142857,0.571428571429,4.10714285714,3.96428571429,6.39285714286,6.5,6.57142857143,6.75,7.14285714286,7.71428571429,7.57142857143,7.85714285714,8.46428571429,6.75,6.14285714286,4.32142857143,2.64285714286,2.75,1.60714285714,99.25,111.5,122.75,103.75,95.0,82.5,86.25
E08000015,E02001504,E02001473,30.1071428571,166.0,49.25,0.107142857143,0.214285714286,0.0357142857143,0.0714285714286,0.0357142857143,0.0,0.25,0.714285714286,1.71428571429,2.35714285714,2.07142857143,2.35714285714,2.60714285714,1.46428571429,2.39285714286,2.32142857143,3.64285714286,2.57142857143,1.17857142857,1.14285714286,0.857142857143,0.821428571429,0.821428571429,0.357142857143,27.0,28.75,44.75,33.25,32.25,22.5,22.25
E08000015,E02001504,E02001469,24.0357142857,131.25,39.0,0.285714285714,0.178571428571,0.0,0.0357142857143,0.0,0.0714285714286,0.25,0.5,0.892857142857,0.928571428571,1.64285714286,0.964285714286,1.07142857143,1.78571428571,2.07142857143,2.89285714286,2.82142857143,2.67857142857,1.64285714286,1.0,0.821428571429,0.714285714286,0.571428571429,0.214285714286,22.25,27.5,31.75,22.75,27.0,20.25,16.75
E08000015,E02001504,E02001504,742.0,3945.0,1280.0,5.03571428571,5.03571428571,3.92857142857,2.92857142857,2.85714285714,4.57142857143,7.07142857143,19.3571428571,32.2857142857,42.1071428571,51.1785714286,50.2142857143,53.5714285714,49.6071428571,49.6428571429,51.0,48.0714285714,50.4285714286,51.8928571429,46.0,37.8571428571,32.75,27.6785714286,16.9285714286,710.5,775.0,976.75,761.0,721.75,679.5,569.5
E08000015,E02001504,E02001479,28.75,156.25,48.25,0.107142857143,0.142857142857,0.0714285714286,0.0,0.0,0.0,0.0714285714286,0.214285714286,0.535714285714,1.07142857143,1.17857142857,2.03571428571,2.07142857143,1.53571428571,2.03571428571,2.78571428571,2.96428571429,4.78571428571,2.32142857143,1.46428571429,1.07142857143,1.35714285714,0.678571428571,0.25,26.5,32.5,36.0,31.0,30.25,23.25,21.75
E08000015,E02001504,E02001500,49.3571428571,267.0,80.0,0.464285714286,0.642857142857,0.107142857143,0.0357142857143,0.0714285714286,0.107142857143,0.214285714286,0.964285714286,1.42857142857,1.64285714286,2.60714285714,2.78571428571,2.96428571429,3.85714285714,3.82142857143,3.78571428571,4.42857142857,4.07142857143,3.96428571429,3.07142857143,2.85714285714,2.25,2.0,1.21428571429,44.25,51.25,66.75,55.25,49.5,42.75,35.75
E08000015,E02001504,E02001496,36.7142857143,197.5,61.0,0.142857142857,0.285714285714,0.0357142857143,0.0357142857143,0.0714285714286,0.107142857143,0.107142857143,0.571428571429,2.35714285714,1.25,1.64285714286,1.67857142857,2.25,2.96428571429,2.71428571429,3.32142857143,3.89285714286,4.07142857143,2.53571428571,2.0,1.82142857143,1.03571428571,0.821428571429,1.0,32.75,39.75,49.0,36.75,39.25,31.25,28.25
E08000015,E02001504,E02001497,55.2142857143,297.75,98.25,0.428571428571,0.75,0.321428571429,0.107142857143,0.0357142857143,0.142857142857,0.142857142857,1.17857142857,1.75,2.0,3.21428571429,3.03571428571,3.92857142857,3.32142857143,3.78571428571,3.25,4.35714285714,5.89285714286,5.14285714286,4.5,3.28571428571,2.46428571429,1.25,0.928571428571,54.0,63.0,66.75,55.25,58.75,44.5,44.25
