area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
S02002045,650.035714286,3561.25,1102.25,3.39285714286,3.5,2.25,1.25,1.25,2.64285714286,5.64285714286,20.6785714286,41.75,35.7857142857,35.6071428571,40.6071428571,43.9285714286,46.25,45.0357142857,49.6071428571,49.8928571429,49.5357142857,46.3214285714,39.6785714286,30.8928571429,25.75,17.8571428571,10.9285714286,664.25,737.5,899.25,621.25,639.0,551.0,438.0
S02002044,509.928571429,2778.5,858.25,2.39285714286,2.57142857143,1.96428571429,1.10714285714,1.57142857143,3.60714285714,5.82142857143,12.7857142857,28.7142857143,24.6428571429,27.8571428571,29.6428571429,31.7142857143,38.0,36.8571428571,39.75,40.3214285714,37.5357142857,36.9642857143,32.7142857143,24.9285714286,22.3928571429,17.7857142857,8.28571428571,528.75,574.0,687.5,482.5,505.75,461.5,329.5
S02002048,561.035714286,3095.75,920.5,2.60714285714,3.28571428571,2.5,1.75,2.07142857143,3.78571428571,8.25,24.3214285714,29.8214285714,28.7857142857,29.8214285714,34.0,38.3571428571,39.6428571429,42.3214285714,40.5357142857,42.8928571429,39.6785714286,35.8214285714,32.3571428571,26.9285714286,22.7142857143,17.5,11.2857142857,567.75,624.75,763.0,581.75,558.5,478.75,352.75
S02002050,321.785714286,1726.75,566.0,1.60714285714,1.96428571429,2.64285714286,1.03571428571,0.642857142857,0.892857142857,1.85714285714,5.42857142857,10.9642857143,10.4285714286,14.0357142857,17.1071428571,18.8571428571,21.3214285714,26.1428571429,31.0357142857,30.7857142857,28.6428571429,22.8214285714,19.8928571429,18.0357142857,16.1071428571,13.0357142857,6.5,326.5,358.25,428.0,314.75,299.25,286.25,239.5
S02002047,667.642857143,3653.5,1143.5,3.25,3.92857142857,2.92857142857,1.85714285714,2.64285714286,5.07142857143,10.9285714286,22.9642857143,38.2857142857,36.0357142857,40.3214285714,43.6428571429,47.5357142857,46.9285714286,47.7142857143,50.9285714286,47.5714285714,43.5,39.0714285714,38.9642857143,31.2142857143,27.1785714286,22.5,12.6785714286,696.0,764.75,858.75,660.25,673.75,572.5,447.5
S02002035,417.607142857,2251.25,727.0,2.35714285714,2.28571428571,2.14285714286,1.28571428571,0.928571428571,1.75,4.85714285714,13.8928571429,22.3928571429,19.7857142857,24.4285714286,28.0357142857,28.75,29.5714285714,30.0357142857,32.6428571429,31.6428571429,30.5357142857,29.4642857143,23.8928571429,19.5,18.3214285714,11.9285714286,7.17857142857,429.5,447.0,559.75,421.25,393.75,374.5,297.5
S02002038,484.535714286,2659.75,851.0,1.60714285714,2.5,1.5,2.0,1.60714285714,2.67857142857,6.14285714286,12.9285714286,21.4642857143,21.7142857143,26.3214285714,27.8214285714,32.9642857143,33.4642857143,34.9285714286,40.8571428571,41.9285714286,40.9285714286,34.2857142857,28.3214285714,24.6071428571,21.0357142857,14.9285714286,8.0,525.25,554.25,641.75,483.5,455.0,406.25,325.75
S02002040,1086.60714286,5786.5,1850.25,4.64285714286,5.14285714286,3.85714285714,3.10714285714,3.67857142857,5.46428571429,15.3928571429,35.8928571429,59.1785714286,57.2142857143,58.8571428571,64.1428571429,74.6785714286,78.4285714286,78.6071428571,84.1071428571,84.5357142857,79.25,75.5714285714,65.8214285714,55.0357142857,44.25,31.0,18.75,1098.0,1149.5,1427.5,1019.25,1092.25,1067.5,752.25
S02002037,578.464285714,3041.75,983.75,2.14285714286,3.10714285714,2.10714285714,1.17857142857,2.28571428571,2.71428571429,5.32142857143,16.0,31.1428571429,28.5357142857,33.9285714286,36.3214285714,39.6071428571,40.6428571429,44.1785714286,46.8214285714,44.2142857143,46.8571428571,40.5714285714,36.0,30.4285714286,21.2857142857,14.8214285714,8.25,573.25,606.5,749.5,532.5,580.0,597.0,410.5
S02002036,556.678571429,2968.75,991.25,3.14285714286,3.21428571429,2.21428571429,1.25,1.60714285714,2.60714285714,5.07142857143,8.46428571429,17.6071428571,20.0,23.6428571429,29.6071428571,35.25,38.3214285714,41.6785714286,51.3571428571,54.3214285714,58.0357142857,43.0714285714,38.7142857143,29.25,24.7857142857,15.4642857143,8.0,576.5,625.25,735.75,503.25,528.0,513.25,414.75
