total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
189656.428571,995456.25,333764.0,2058.46428571,1761.35714286,1105.67857143,902.5,983.285714286,2218.85714286,5060.21428571,8308.89285714,10864.1785714,9507.03571429,9672.25,10295.5357143,10902.0,10975.9285714,11091.0,11488.3571429,12683.9285714,14847.3571429,13890.25,11872.3214286,9895.42857143,8249.5,6757.57142857,4264.53571429,179131.75,192456.0,244003.75,188638.75,191226.0,177506.5,154632.25
