zone_id,area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
E06000002,E02002496,9358.96428571,50067.0,14746.75,61.0,85.0357142857,77.2857142857,66.7857142857,56.75,74.1785714286,146.821428571,310.821428571,462.607142857,509.071428571,596.892857143,682.678571429,764.678571429,764.285714286,745.928571429,706.0,667.607142857,661.392857143,511.892857143,417.0,341.821428571,276.857142857,212.678571429,158.892857143,8680.25,9772.5,12174.25,9376.75,10063.25,9379.25,6066.5
