total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
110476.75,598475.75,183820.75,570.071428571,465.678571429,326.571428571,300.5,413.071428571,1167.67857143,2870.57142857,5019.75,5952.28571429,5870.53571429,6792.5,7429.67857143,7825.89285714,7963.25,7953.0,8199.42857143,8839.46428571,8567.10714286,6961.14285714,5492.67857143,4278.28571429,3333.5,2452.03571429,1432.07142857,105975.5,116908.25,146829.25,113943.0,114819.75,97016.25,77845.25
