zone_id,area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
S12000006,S02001430,4898.25,26188.5,8054.0,16.3571428571,14.9642857143,11.75,10.2857142857,12.6071428571,26.1071428571,75.3571428571,196.892857143,297.357142857,293.357142857,323.464285714,357.642857143,381.5,401.642857143,384.571428571,388.892857143,412.75,391.857142857,279.678571429,197.321428571,170.5,123.857142857,80.8928571429,48.6428571429,4713.75,5074.25,6421.25,4972.25,5007.0,4759.0,3340.25
