area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
12032,719.892857143,3967.75,1205.5,9.14285714286,7.07142857143,5.71428571429,4.53571428571,4.39285714286,8.42857142857,10.2857142857,22.3928571429,25.1071428571,27.5714285714,33.4285714286,42.9285714286,46.75,52.7857142857,49.75,46.1071428571,39.25,44.1428571429,52.2857142857,57.1071428571,50.1428571429,41.1785714286,26.4285714286,12.9642857143,749.0,804.0,1005.25,646.0,763.5,615.0,456.5
12135,2142.10714286,11969.25,3521.25,23.9642857143,18.1785714286,13.7142857143,12.6785714286,18.8214285714,27.0,38.6071428571,91.0357142857,97.6071428571,100.035714286,116.928571429,131.25,144.964285714,147.607142857,130.928571429,116.857142857,111.821428571,124.071428571,146.214285714,153.928571429,148.035714286,112.571428571,71.9642857143,43.3214285714,2247.75,2381.75,3108.0,2011.75,2220.0,1752.0,1273.5
12011,94.0714285714,522.75,150.75,1.21428571429,0.821428571429,0.607142857143,0.642857142857,0.857142857143,1.92857142857,3.85714285714,6.53571428571,6.21428571429,4.75,4.60714285714,6.78571428571,5.64285714286,5.39285714286,6.0,6.21428571429,4.21428571429,5.46428571429,4.85714285714,5.53571428571,4.85714285714,3.25,2.14285714286,1.67857142857,90.0,99.0,138.5,98.75,96.5,75.0,60.75
12009,233.571428571,1291.75,383.0,2.5,2.35714285714,2.03571428571,2.0,2.32142857143,3.17857142857,3.92857142857,10.0714285714,11.0714285714,11.1428571429,11.8214285714,14.0357142857,16.6785714286,16.6071428571,14.2142857143,10.8928571429,9.92857142857,12.3928571429,14.25,17.1071428571,17.1428571429,13.7142857143,8.57142857143,5.60714285714,236.0,248.5,347.5,217.75,242.0,196.25,147.0
12085,754.535714286,4008.25,1315.0,10.5714285714,5.46428571429,4.07142857143,3.28571428571,3.92857142857,6.39285714286,10.6428571429,20.7142857143,30.9642857143,32.8928571429,44.5357142857,51.1428571429,55.0357142857,54.4642857143,47.6785714286,41.3928571429,39.2142857143,48.3214285714,53.0357142857,56.25,51.5357142857,42.2142857143,25.25,15.5357142857,746.25,762.0,1012.0,684.25,803.75,704.75,568.75
12005,362.714285714,2052.0,576.75,3.14285714286,2.03571428571,2.67857142857,2.0,3.64285714286,11.2857142857,12.75,27.8214285714,25.2142857143,21.4285714286,21.9642857143,23.3571428571,23.8928571429,24.0357142857,18.8928571429,16.3214285714,17.3571428571,16.7142857143,20.8571428571,20.2142857143,17.1428571429,15.8928571429,9.71428571429,4.35714285714,369.75,394.5,525.75,373.5,388.5,280.0,207.0
12082,301.535714286,1685.0,490.75,3.35714285714,2.14285714286,1.67857142857,0.892857142857,1.85714285714,5.17857142857,6.85714285714,14.0714285714,13.3214285714,14.1785714286,15.0,17.1428571429,19.3571428571,22.25,19.4285714286,17.8214285714,14.5,18.6071428571,20.3571428571,22.6071428571,21.1428571429,15.3571428571,9.82142857143,4.60714285714,311.0,327.25,428.5,293.0,325.25,246.0,179.75
12104,11.9642857143,67.5,20.5,0.0357142857143,0.0,0.0,0.0,0.178571428571,0.0714285714286,0.464285714286,0.714285714286,0.714285714286,0.535714285714,0.714285714286,0.928571428571,0.964285714286,0.821428571429,0.785714285714,0.964285714286,0.357142857143,0.642857142857,0.642857142857,0.857142857143,0.928571428571,0.357142857143,0.107142857143,0.178571428571,10.75,11.5,19.75,10.75,14.75,6.5,9.75
12027,65.9642857143,385.25,96.5,0.75,0.25,0.0,0.142857142857,0.142857142857,0.428571428571,1.46428571429,2.60714285714,2.92857142857,3.92857142857,3.96428571429,4.53571428571,6.0,5.82142857143,4.85714285714,3.67857142857,4.03571428571,4.32142857143,4.32142857143,4.35714285714,3.85714285714,2.21428571429,1.07142857143,0.285714285714,66.5,75.25,108.25,66.75,68.5,46.5,30.0
12129,18.0714285714,96.75,24.75,0.0357142857143,0.0357142857143,0.0,0.0357142857143,0.142857142857,0.25,0.178571428571,0.428571428571,0.821428571429,0.821428571429,1.75,1.78571428571,1.42857142857,1.07142857143,0.892857142857,1.17857142857,1.39285714286,1.67857142857,1.67857142857,1.21428571429,0.75,0.464285714286,0.0357142857143,0.0,17.25,14.5,23.5,12.75,28.75,22.25,7.5
12021,137.0,782.5,214.5,1.60714285714,1.10714285714,0.5,0.678571428571,0.964285714286,3.35714285714,4.39285714286,8.53571428571,7.07142857143,6.82142857143,6.53571428571,8.46428571429,9.57142857143,9.42857142857,8.17857142857,6.67857142857,7.14285714286,7.07142857143,9.85714285714,9.82142857143,7.96428571429,5.53571428571,3.35714285714,2.35714285714,139.75,162.25,207.75,129.75,143.0,101.75,74.75
12126,265.714285714,1524.75,404.75,2.89285714286,1.67857142857,1.32142857143,1.07142857143,1.32142857143,2.28571428571,4.28571428571,9.5,11.8214285714,11.1428571429,12.9642857143,14.8571428571,16.8571428571,16.5357142857,17.6428571429,17.75,15.7857142857,17.1428571429,20.4285714286,20.5714285714,19.1785714286,13.0714285714,11.5714285714,4.03571428571,283.0,296.75,414.5,258.25,272.25,213.5,121.75
12040,25536.5357143,139832.0,43283.0,248.035714286,215.821428571,179.071428571,159.428571429,231.142857143,287.357142857,417.464285714,800.25,1079.0,1348.35714286,1576.85714286,1775.17857143,1806.85714286,1728.39285714,1482.28571429,1281.17857143,1251.07142857,1430.78571429,1658.57142857,1817.17857143,1699.82142857,1415.53571429,935.535714286,711.357142857,26387.5,27631.25,35666.5,24055.25,26091.5,22028.25,16895.5
12138,52.9642857143,304.75,81.75,0.607142857143,0.25,0.0714285714286,0.0357142857143,0.142857142857,0.285714285714,2.53571428571,3.75,5.42857142857,3.71428571429,3.42857142857,3.14285714286,3.28571428571,4.14285714286,2.82142857143,3.07142857143,2.42857142857,3.0,2.32142857143,3.10714285714,2.42857142857,1.78571428571,1.10714285714,0.0714285714286,54.25,59.25,82.25,55.5,53.5,38.5,27.5
