area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
E02005342,703.0,3770.5,1269.25,2.53571428571,2.60714285714,2.07142857143,1.82142857143,2.39285714286,4.25,9.78571428571,22.9642857143,36.6785714286,38.5,40.3214285714,42.6785714286,44.8214285714,47.6428571429,44.4285714286,52.5357142857,53.7857142857,61.9642857143,50.7142857143,45.4285714286,35.1071428571,28.1785714286,20.1071428571,11.6785714286,710.5,720.25,906.75,742.75,690.25,591.75,558.75
E02005337,1223.14285714,6564.25,2144.5,4.96428571429,5.0,4.75,3.39285714286,4.14285714286,7.96428571429,15.1071428571,33.75,54.2142857143,64.5357142857,73.3928571429,79.3214285714,83.0357142857,80.6071428571,86.0357142857,86.0714285714,92.8928571429,97.5,93.3571428571,80.0,66.1071428571,54.7142857143,34.4642857143,17.8214285714,1217.25,1316.0,1617.5,1213.0,1200.5,1070.5,927.25
E02005335,795.892857143,4339.0,1387.75,2.57142857143,3.39285714286,2.17857142857,1.85714285714,2.28571428571,6.57142857143,11.75,29.3571428571,43.6428571429,44.5714285714,46.6785714286,48.9642857143,53.5714285714,50.75,52.4642857143,52.4642857143,58.1428571429,65.8214285714,58.0,52.1071428571,41.5357142857,31.4285714286,23.75,12.0357142857,804.0,849.75,1080.5,811.5,793.25,648.5,583.75
E02005339,1023.60714286,5545.25,1824.75,4.03571428571,3.57142857143,2.71428571429,2.35714285714,2.71428571429,7.85714285714,16.25,39.3571428571,59.9642857143,56.75,58.1071428571,63.7142857143,70.9642857143,71.5357142857,65.3214285714,70.75,77.75,83.7142857143,75.1428571429,61.6071428571,51.3928571429,35.0714285714,27.5357142857,15.4285714286,1034.25,1101.5,1375.25,1021.0,1013.25,829.5,790.5
E02005344,772.357142857,4202.75,1399.5,3.92857142857,4.46428571429,3.17857142857,3.46428571429,3.46428571429,6.78571428571,15.0,27.5357142857,39.2142857143,43.6428571429,44.9642857143,47.4285714286,49.5357142857,48.1071428571,45.2857142857,53.75,56.3928571429,59.9642857143,55.6428571429,46.7857142857,40.0,33.5357142857,26.2142857143,14.0714285714,808.5,860.25,1028.5,790.0,715.5,612.75,591.0
E02005341,864.892857143,4672.25,1503.25,2.75,3.57142857143,2.64285714286,1.89285714286,2.5,6.57142857143,13.9285714286,34.3214285714,50.3214285714,49.7142857143,51.5714285714,54.5357142857,60.6785714286,60.0357142857,58.7142857143,57.7142857143,59.6071428571,70.5,60.3928571429,55.0714285714,41.5714285714,31.4642857143,22.6071428571,12.2142857143,878.75,903.0,1163.0,869.0,858.5,757.5,624.5
E02005340,1245.42857143,6665.75,2206.0,4.75,6.14285714286,4.03571428571,3.67857142857,3.5,8.39285714286,18.1785714286,45.8928571429,66.4642857143,72.0,79.3214285714,82.3928571429,87.25,84.4285714286,83.3214285714,86.7142857143,88.0357142857,101.035714286,85.4642857143,76.2857142857,62.1785714286,46.8928571429,33.1071428571,15.9642857143,1259.75,1293.0,1612.0,1223.25,1277.75,1106.0,946.25
E02005336,1145.21428571,6261.25,1981.25,5.42857142857,4.03571428571,2.17857142857,2.96428571429,4.89285714286,11.0,21.6071428571,47.0,73.1428571429,64.4285714286,67.1071428571,73.5,80.9642857143,81.1071428571,73.0357142857,77.3214285714,79.8571428571,84.8571428571,84.7857142857,71.5,55.2142857143,39.0,24.9285714286,15.3571428571,1185.75,1230.5,1513.5,1179.75,1151.75,959.75,795.5
E02005338,2484.5,13633.25,4220.75,7.71428571429,7.25,5.57142857143,6.46428571429,9.14285714286,16.1785714286,40.3928571429,103.285714286,178.785714286,176.392857143,187.714285714,186.285714286,203.642857143,196.428571429,175.535714286,157.75,157.107142857,165.428571429,152.035714286,128.285714286,89.5357142857,64.1785714286,43.3571428571,26.0357142857,2554.0,2591.5,3339.75,2597.0,2551.0,2091.5,1666.75
E02005334,491.0,2669.0,877.0,2.5,1.82142857143,1.57142857143,1.25,0.785714285714,2.89285714286,5.42857142857,14.7142857143,23.7142857143,21.7857142857,24.9285714286,30.5714285714,31.7857142857,31.3571428571,33.5714285714,33.75,39.5357142857,43.4285714286,42.2857142857,33.0,26.0714285714,21.2857142857,15.25,7.71428571429,506.75,520.5,649.0,512.25,480.5,397.75,370.25
E02005343,600.607142857,3255.25,1051.5,2.96428571429,2.35714285714,1.60714285714,1.03571428571,1.07142857143,2.78571428571,9.0,15.3928571429,29.3571428571,30.8928571429,32.75,34.7142857143,39.1071428571,38.8571428571,38.3928571429,43.5357142857,49.4285714286,55.4285714286,45.6428571429,39.3571428571,33.6785714286,27.5357142857,17.25,8.46428571429,611.75,635.0,803.0,619.75,585.75,509.25,439.75
E02006820,1257.21428571,6803.75,2188.75,4.75,4.46428571429,4.53571428571,2.46428571429,4.46428571429,8.92857142857,19.3928571429,48.7857142857,73.4285714286,76.3214285714,77.6428571429,83.25,91.9285714286,85.6071428571,81.8571428571,88.3214285714,91.4285714286,92.6071428571,85.6785714286,76.5714285714,59.6071428571,45.6071428571,32.8214285714,16.75,1273.75,1355.75,1683.75,1260.25,1230.25,1081.75,915.0
