zone_id,area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
S12000006,S02001419,568.892857143,3205.25,932.0,0.892857142857,1.0,0.892857142857,0.607142857143,2.5,9.0,22.7142857143,37.6428571429,36.5,32.8214285714,39.1785714286,36.0714285714,38.8928571429,40.7857142857,41.6785714286,45.0357142857,49.6071428571,51.2857142857,27.4285714286,17.1428571429,16.2142857143,12.3928571429,5.82142857143,2.78571428571,611.75,688.0,685.0,637.0,583.5,456.75,320.25
