zone_id,origin_area_id,destination_area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
E08000012,E02001394,E02006934,159.107142857,828.25,248.25,0.535714285714,0.321428571429,0.25,0.142857142857,0.214285714286,0.642857142857,4.28571428571,10.8928571429,22.0357142857,13.75,9.46428571429,10.4642857143,12.5,10.5714285714,11.0714285714,8.64285714286,8.5,7.42857142857,7.64285714286,7.71428571429,4.42857142857,2.96428571429,2.71428571429,1.92857142857,138.0,153.0,203.0,161.75,172.5,175.25,110.25
E08000012,E02001360,E02006934,138.892857143,698.25,220.5,0.285714285714,0.535714285714,0.571428571429,0.535714285714,0.678571428571,1.92857142857,3.67857142857,9.85714285714,11.9642857143,9.78571428571,7.71428571429,9.28571428571,10.6428571429,11.3214285714,8.75,9.07142857143,9.17857142857,9.71428571429,6.96428571429,5.10714285714,4.28571428571,3.60714285714,2.17857142857,1.25,121.5,133.25,173.75,133.5,136.25,175.0,99.0
E08000012,E02006934,E02006934,3538.53571429,16993.0,6204.75,21.3571428571,34.1785714286,31.2857142857,21.3571428571,13.75,12.0,22.2142857143,45.9642857143,91.9285714286,138.857142857,194.571428571,249.928571429,328.035714286,341.75,325.678571429,311.321428571,274.285714286,242.25,194.285714286,168.285714286,143.678571429,124.892857143,109.392857143,97.2857142857,3077.0,3240.5,4083.0,3049.0,3543.5,4649.0,3127.75
E08000012,E02001381,E02006934,130.75,669.25,213.5,1.03571428571,0.535714285714,0.357142857143,0.214285714286,0.464285714286,1.03571428571,2.57142857143,7.67857142857,12.2857142857,9.17857142857,10.5714285714,9.67857142857,11.8928571429,10.0714285714,9.21428571429,6.89285714286,6.57142857143,6.67857142857,6.28571428571,5.28571428571,4.46428571429,2.82142857143,2.57142857143,2.39285714286,118.0,119.5,159.5,128.0,144.25,150.5,95.5
E08000012,E02001405,E02006934,53.5,284.75,80.75,0.142857142857,0.0714285714286,0.0,0.0,0.0357142857143,0.392857142857,1.03571428571,5.71428571429,5.71428571429,4.32142857143,4.53571428571,4.25,5.39285714286,3.82142857143,3.78571428571,2.78571428571,2.21428571429,2.28571428571,2.32142857143,1.82142857143,1.07142857143,0.964285714286,0.678571428571,0.142857142857,47.5,50.5,72.25,52.25,62.25,56.5,33.25
E08000012,E02001395,E02006934,90.4285714286,470.0,145.25,0.214285714286,0.142857142857,0.142857142857,0.0714285714286,0.0714285714286,0.214285714286,1.82142857143,6.78571428571,12.3214285714,6.71428571429,6.03571428571,6.32142857143,7.60714285714,7.64285714286,7.82142857143,5.57142857143,4.39285714286,4.25,3.53571428571,3.28571428571,2.07142857143,1.21428571429,1.14285714286,1.03571428571,85.25,84.75,113.25,88.0,98.75,103.0,60.0
E08000012,E02001349,E02006934,125.285714286,656.5,182.5,0.214285714286,0.285714285714,0.142857142857,0.107142857143,0.0714285714286,0.464285714286,5.32142857143,7.53571428571,15.25,11.2142857143,10.4642857143,10.3571428571,10.5357142857,9.75,8.53571428571,6.75,6.32142857143,4.92857142857,4.5,4.75,3.64285714286,2.10714285714,1.17857142857,0.857142857143,105.25,123.0,167.25,122.75,138.25,143.25,77.25
E08000012,E02001367,E02006934,153.035714286,804.0,246.0,0.5,0.142857142857,0.0357142857143,0.107142857143,0.392857142857,1.5,4.0,14.3571428571,17.8928571429,12.2142857143,11.4642857143,13.5714285714,12.0714285714,12.75,9.53571428571,8.35714285714,6.67857142857,6.21428571429,7.60714285714,5.78571428571,3.17857142857,2.07142857143,1.39285714286,1.21428571429,137.25,145.75,193.25,156.0,171.75,158.5,108.75
E08000012,E02001404,E02006934,146.285714286,784.25,257.75,0.464285714286,0.535714285714,0.107142857143,0.285714285714,0.214285714286,1.32142857143,3.39285714286,7.28571428571,11.2142857143,9.28571428571,8.35714285714,11.3214285714,12.1071428571,10.5,11.5,9.10714285714,11.9285714286,12.6071428571,7.92857142857,6.28571428571,4.46428571429,1.92857142857,2.03571428571,2.10714285714,148.5,145.25,185.25,145.25,160.0,130.5,109.25
E08000012,E02006933,E02006934,99.2142857143,515.25,159.0,0.892857142857,1.39285714286,0.392857142857,0.357142857143,0.321428571429,0.428571428571,1.14285714286,3.17857142857,5.0,5.64285714286,6.28571428571,7.07142857143,7.57142857143,7.85714285714,8.21428571429,6.82142857143,6.82142857143,7.60714285714,5.10714285714,5.32142857143,3.82142857143,3.53571428571,2.39285714286,2.03571428571,88.5,102.25,125.5,97.5,101.5,108.75,70.5
E08000012,E02001373,E02006934,196.428571429,1052.0,297.0,0.857142857143,0.964285714286,0.535714285714,0.178571428571,0.607142857143,1.96428571429,7.42857142857,14.4642857143,18.1071428571,13.1785714286,14.1428571429,14.4642857143,15.8214285714,14.7857142857,13.7142857143,12.3214285714,9.42857142857,11.5357142857,9.07142857143,7.17857142857,5.89285714286,3.96428571429,3.75,2.07142857143,165.75,214.75,251.5,202.5,217.5,191.75,131.25
E08000012,E02001350,E02006934,86.5714285714,433.75,131.5,0.178571428571,0.321428571429,0.178571428571,0.107142857143,0.178571428571,0.392857142857,3.89285714286,6.78571428571,8.96428571429,5.71428571429,7.21428571429,7.25,7.46428571429,5.92857142857,6.03571428571,5.71428571429,3.57142857143,4.07142857143,3.82142857143,3.03571428571,2.42857142857,1.75,1.03571428571,0.535714285714,68.5,74.75,100.5,91.25,98.75,109.25,63.0
E08000012,E02001400,E02006934,66.8928571429,359.0,102.75,0.107142857143,0.321428571429,0.0357142857143,0.0,0.107142857143,0.678571428571,1.71428571429,6.5,9.39285714286,6.42857142857,3.92857142857,4.67857142857,5.03571428571,4.96428571429,3.85714285714,3.5,3.0,3.92857142857,2.42857142857,2.67857142857,1.46428571429,1.21428571429,0.571428571429,0.357142857143,61.5,69.25,84.5,66.5,77.25,68.0,41.25
