total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
330302.571429,1788648.5,571871.75,2158.39285714,2081.92857143,1525.89285714,1437.25,1694.92857143,3653.85714286,9271.96428571,16717.0,19792.5714286,16701.8571429,17382.1785714,18898.2857143,20725.3928571,21352.9285714,22137.25,23801.0,25962.75,25406.9642857,21487.2857143,17828.7142857,14604.2857143,11951.25,8659.28571429,5069.35714286,334487.0,346596.25,434176.25,334347.25,339041.75,286084.75,237384.75
