zone_id,area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
E06000015,E02002820,3111.75,16460.75,5297.75,16.0357142857,16.5,12.5714285714,11.1071428571,11.7857142857,30.6428571429,61.0,122.714285714,154.285714286,162.071428571,188.678571429,209.214285714,217.964285714,219.571428571,215.857142857,221.428571429,230.035714286,230.035714286,207.714285714,178.857142857,149.5,117.178571429,83.0,44.0,2921.5,3232.0,3929.0,3062.75,3315.5,2945.25,2376.25
