area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
32,1.25,6.75,3.5,0.25,0.0,0.0,0.0,0.0357142857143,0.0357142857143,0.107142857143,0.0714285714286,0.25,0.107142857143,0.0,0.142857142857,0.0714285714286,0.0357142857143,0.0357142857143,0.0357142857143,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.25,0.5,1.0,1.0,0.5,1.5
24,3.64285714286,18.0,7.5,0.25,0.0357142857143,0.0357142857143,0.0,0.0714285714286,0.107142857143,0.107142857143,0.285714285714,0.357142857143,0.214285714286,0.357142857143,0.285714285714,0.178571428571,0.285714285714,0.392857142857,0.428571428571,0.178571428571,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5,2.25,3.75,3.5,5.0,2.5
52,0.392857142857,2.25,0.0,0.0357142857143,0.0,0.0,0.0357142857143,0.0714285714286,0.0714285714286,0.0,0.0357142857143,0.0714285714286,0.0357142857143,0.0,0.0,0.0,0.0,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,1.5,0.5,0.0
10,3.21428571429,16.0,8.0,0.0357142857143,0.0,0.142857142857,0.0357142857143,0.0,0.0357142857143,0.0714285714286,0.0,0.142857142857,0.285714285714,0.357142857143,0.178571428571,0.214285714286,0.25,0.392857142857,0.5,0.357142857143,0.0714285714286,0.107142857143,0.0,0.0357142857143,0.0,0.0,0.0,4.25,2.0,4.25,3.25,2.25,2.75,3.75
33,4.0,20.75,8.75,0.321428571429,0.0,0.0,0.214285714286,0.0714285714286,0.107142857143,0.214285714286,0.25,0.142857142857,0.392857142857,0.464285714286,0.321428571429,0.142857142857,0.0714285714286,0.392857142857,0.571428571429,0.214285714286,0.0357142857143,0.0357142857143,0.0,0.0357142857143,0.0,0.0,0.0,4.0,4.0,5.0,1.75,6.0,2.5,4.75
7,1.67857142857,10.0,4.25,0.0714285714286,0.107142857143,0.0714285714286,0.0,0.107142857143,0.107142857143,0.107142857143,0.0357142857143,0.0714285714286,0.107142857143,0.0357142857143,0.0714285714286,0.178571428571,0.0714285714286,0.0714285714286,0.0714285714286,0.0357142857143,0.178571428571,0.0357142857143,0.0,0.0,0.0,0.0357142857143,0.107142857143,3.25,1.0,3.0,0.75,2.0,0.75,1.0
35,9.10714285714,41.0,20.0,0.714285714286,0.642857142857,0.642857142857,0.428571428571,0.392857142857,0.464285714286,0.357142857143,0.285714285714,0.214285714286,0.285714285714,0.321428571429,0.285714285714,0.464285714286,0.214285714286,0.321428571429,0.25,0.178571428571,0.357142857143,0.25,0.214285714286,0.321428571429,0.571428571429,0.428571428571,0.5,8.75,9.5,7.5,6.5,8.75,11.5,11.25
43,14.6785714286,72.75,33.0,0.678571428571,0.285714285714,0.142857142857,0.178571428571,0.25,0.357142857143,0.5,0.607142857143,0.892857142857,1.42857142857,1.32142857143,0.642857142857,0.607142857143,0.821428571429,1.46428571429,1.03571428571,0.892857142857,0.928571428571,0.607142857143,0.464285714286,0.428571428571,0.142857142857,0.0,0.0,17.25,18.0,12.0,12.0,13.5,14.25,15.75
36,1.03571428571,5.25,1.75,0.142857142857,0.0357142857143,0.0357142857143,0.0,0.0357142857143,0.0357142857143,0.178571428571,0.107142857143,0.0,0.107142857143,0.142857142857,0.0714285714286,0.0357142857143,0.0357142857143,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.0,1.5,1.25,0.25,0.5,1.75,1.75,0.25
44,6.60714285714,34.25,16.0,0.0,0.107142857143,0.142857142857,0.0,0.142857142857,0.107142857143,0.214285714286,0.464285714286,0.285714285714,0.464285714286,0.464285714286,0.892857142857,0.428571428571,0.107142857143,0.25,0.607142857143,0.642857142857,0.321428571429,0.75,0.0357142857143,0.107142857143,0.0714285714286,0.0,0.0,7.5,5.75,8.5,4.0,8.5,3.5,8.5
