total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
224896.785714,1200350.25,381981.5,1269.42857143,1278.0,916.821428571,764.607142857,1019.25,2437.75,5754.60714286,10188.3571429,11753.1785714,11664.75,13034.3928571,14036.3214286,14846.5357143,15101.4285714,15158.3571429,15677.6428571,17254.0714286,17717.9642857,14974.6428571,12533.0714286,10052.8214286,8123.64285714,5902.60714286,3436.53571429,214272.75,232635.0,293961.0,227959.5,231522.0,206218.5,167708.75
