total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
90549.9285714,478913.25,163717.75,466.25,452.821428571,296.142857143,264.142857143,354.25,843.464285714,2315.92857143,4639.03571429,5108.60714286,4941.17857143,5414.92857143,5900.64285714,6159.60714286,6169.32142857,6224.25,6639.17857143,7306.67857143,7007.14285714,5756.92857143,4572.03571429,3712.39285714,2920.46428571,1951.64285714,1132.89285714,91134.0,92380.5,116732.5,87736.25,90930.0,82352.5,72583.75
