zone_id,area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
W06000020,W02000331,1308.25,7120.75,2220.5,5.57142857143,6.10714285714,3.42857142857,2.82142857143,3.60714285714,13.6428571429,22.2857142857,47.7857142857,73.0357142857,69.1785714286,78.2142857143,87.7142857143,83.9285714286,85.0357142857,87.9642857143,90.25,101.428571429,102.178571429,86.1071428571,80.2857142857,63.3928571429,50.1071428571,38.8928571429,25.2857142857,1289.5,1398.25,1782.5,1341.0,1309.5,1106.0,931.0
