zone_id,area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
E06000011,E02002715,3755.75,20239.25,6428.75,19.5,14.2142857143,8.5,7.92857142857,10.2857142857,37.3571428571,98.3928571429,178.428571429,226.821428571,210.535714286,230.0,235.857142857,248.142857143,238.25,241.928571429,254.892857143,298.714285714,313.142857143,243.321428571,198.607142857,157.821428571,121.107142857,98.8571428571,63.1428571429,3528.5,4005.5,5026.75,3902.5,3776.0,3150.75,2900.25
