zone_id,area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
W06000011,W02000170,4313.17857143,23181.5,7213.0,22.0357142857,24.3214285714,15.3214285714,14.2857142857,15.8571428571,33.3571428571,75.9642857143,166.428571429,219.892857143,227.071428571,262.678571429,285.821428571,300.678571429,307.464285714,309.928571429,313.107142857,320.535714286,323.285714286,284.75,244.821428571,194.964285714,155.928571429,123.035714286,71.6428571429,4084.5,4601.5,5707.75,4305.5,4482.25,3882.25,3128.5
