total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
32188.6071429,171028.0,56909.5,92.9642857143,86.9285714286,74.6785714286,79.0,111.714285714,274.214285714,734.428571429,1359.75,1715.82142857,2025.10714286,2398.14285714,2507.32142857,2563.92857143,2537.78571429,2526.07142857,2621.46428571,2672.85714286,2351.42857143,1805.92857143,1330.32142857,955.928571429,708.892857143,448.178571429,205.75,32926.75,33005.5,41214.5,32780.5,31100.75,30309.5,23982.75
