total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
25623.7857143,132740.0,47956.0,78.2142857143,70.8928571429,55.5714285714,56.3571428571,76.8928571429,130.607142857,304.178571429,651.142857143,1066.03571429,1511.82142857,2125.82142857,2279.25,2180.78571429,2096.85714286,2092.07142857,2082.85714286,2103.42857143,1959.46428571,1534.5,1123.03571429,817.214285714,613.392857143,403.928571429,209.464285714,26863.5,25630.75,30910.0,24523.0,24812.75,25534.0,21092.5
