area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
W02000246,888.142857143,4708.0,1587.75,3.67857142857,2.82142857143,2.71428571429,2.75,2.46428571429,5.28571428571,10.6428571429,21.6785714286,36.9642857143,49.0357142857,60.3571428571,64.3571428571,68.5,65.1785714286,61.1785714286,65.8928571429,68.6428571429,68.9285714286,62.2857142857,50.9285714286,40.6785714286,33.0357142857,23.8571428571,16.2857142857,890.75,934.25,1157.5,853.25,872.25,812.0,697.0
W02000242,1064.03571429,5687.5,1841.75,5.0,5.85714285714,2.85714285714,3.46428571429,2.96428571429,6.42857142857,13.9285714286,32.25,42.75,55.2857142857,70.7142857143,80.5357142857,82.6785714286,82.5357142857,81.9285714286,80.25,79.5714285714,73.1428571429,69.3571428571,58.7142857143,47.2857142857,37.5714285714,31.4285714286,17.5357142857,1041.25,1125.0,1413.75,1072.0,1035.5,960.25,800.5
W02000239,1244.64285714,6663.5,2158.5,5.42857142857,4.75,3.17857142857,2.67857142857,3.60714285714,9.53571428571,19.2857142857,41.5714285714,72.2142857143,72.6785714286,90.5,99.5357142857,99.1785714286,103.0,94.9642857143,87.6071428571,85.8571428571,85.5,72.2857142857,60.1071428571,46.3214285714,33.5,30.3571428571,21.0,1218.0,1294.0,1681.0,1265.0,1205.5,1108.5,940.5
W02000249,1581.60714286,8253.25,2858.75,7.75,9.46428571429,5.57142857143,5.53571428571,5.67857142857,8.64285714286,17.3928571429,36.3928571429,65.4285714286,76.5,100.607142857,109.821428571,114.678571429,115.178571429,112.285714286,120.0,121.464285714,129.571428571,110.285714286,95.1071428571,79.3214285714,63.1428571429,44.7142857143,27.0714285714,1543.0,1677.0,2021.25,1454.75,1557.25,1502.25,1315.75
W02000244,1315.14285714,6924.75,2332.5,5.82142857143,5.75,3.78571428571,3.46428571429,3.03571428571,5.39285714286,13.1785714286,26.3214285714,54.5357142857,70.4642857143,80.3214285714,87.25,95.6071428571,95.0,99.0,99.2142857143,106.035714286,107.357142857,90.5357142857,80.5714285714,65.3571428571,52.5714285714,41.25,23.3214285714,1282.25,1393.5,1683.75,1295.75,1269.5,1231.0,1050.25
W02000248,2283.92857143,11989.25,4071.0,12.4642857143,9.78571428571,8.5,6.78571428571,6.57142857143,12.8214285714,29.7857142857,62.1071428571,119.071428571,126.607142857,145.607142857,158.607142857,175.357142857,175.142857143,172.785714286,167.714285714,166.0,165.535714286,149.714285714,130.392857143,104.535714286,79.9642857143,60.2142857143,37.8571428571,2242.5,2434.5,2897.25,2169.25,2245.75,2169.75,1828.5
W02000247,674.0,3615.5,1144.0,2.64285714286,2.53571428571,1.32142857143,1.07142857143,1.0,2.39285714286,6.71428571429,18.75,24.6785714286,25.7857142857,31.8214285714,42.1428571429,45.6785714286,48.2857142857,48.8928571429,56.7857142857,61.9285714286,58.7142857143,50.3928571429,39.0357142857,32.4642857143,29.3928571429,25.0357142857,16.5357142857,639.5,715.25,909.25,673.5,678.0,598.0,504.5
W02000240,1790.03571429,9585.0,3141.75,8.96428571429,8.75,5.78571428571,4.53571428571,5.60714285714,12.0,26.1071428571,65.75,96.4285714286,107.357142857,121.178571429,128.214285714,134.642857143,136.464285714,130.142857143,126.321428571,124.928571429,121.035714286,111.892857143,100.357142857,76.8571428571,60.8571428571,46.75,29.1071428571,1797.0,1903.75,2300.0,1797.5,1786.75,1600.5,1344.75
W02000238,686.678571429,3690.0,1132.0,3.0,2.42857142857,1.67857142857,1.64285714286,1.71428571429,4.92857142857,9.0,24.3571428571,41.0,45.1785714286,48.9642857143,50.6428571429,49.3928571429,47.8928571429,47.3571428571,48.8214285714,47.4642857143,47.7142857143,43.5357142857,39.0714285714,28.5,20.9285714286,18.8928571429,12.5714285714,640.75,710.75,946.75,699.25,692.5,625.5,491.25
W02000237,543.214285714,2896.0,900.25,2.10714285714,1.39285714286,1.28571428571,0.857142857143,1.25,2.85714285714,6.82142857143,17.8571428571,29.6071428571,32.3571428571,38.2857142857,39.5357142857,38.8571428571,40.0714285714,41.1428571429,39.7857142857,38.7142857143,40.2142857143,34.25,28.7142857143,21.8214285714,19.1428571429,15.6428571429,10.6428571429,499.75,585.0,719.0,539.75,552.5,506.0,400.5
W02000245,1455.25,7648.25,2621.0,7.17857142857,7.5,5.03571428571,4.64285714286,4.14285714286,8.60714285714,20.6785714286,38.25,62.9642857143,76.6785714286,92.8571428571,102.25,111.75,110.035714286,104.178571429,107.678571429,103.964285714,105.964285714,100.607142857,84.0,70.8214285714,55.1785714286,44.3928571429,25.8928571429,1435.5,1550.75,1813.5,1430.25,1418.25,1353.0,1185.5
W02000251,1439.92857143,7585.25,2622.75,7.28571428571,7.35714285714,7.0,5.32142857143,5.67857142857,10.7857142857,20.3928571429,41.0,60.8571428571,71.0357142857,87.5357142857,100.035714286,106.107142857,104.5,107.571428571,99.8571428571,106.678571429,111.214285714,100.142857143,84.3214285714,72.5357142857,53.4642857143,42.4285714286,26.8214285714,1428.75,1515.5,1857.25,1399.75,1384.0,1300.25,1194.0
W02000241,1491.10714286,7951.0,2627.75,6.28571428571,6.07142857143,3.85714285714,3.17857142857,5.17857142857,7.10714285714,22.25,50.6428571429,80.25,89.1071428571,105.321428571,106.714285714,112.428571429,114.714285714,108.928571429,104.0,109.321428571,103.25,95.8214285714,82.0357142857,65.9285714286,48.7857142857,35.75,24.1785714286,1464.0,1562.0,1913.5,1522.5,1489.0,1323.0,1163.75
W02000250,1779.57142857,9539.5,3040.5,8.14285714286,7.89285714286,8.78571428571,6.03571428571,7.53571428571,16.0714285714,27.1428571429,62.3214285714,81.0714285714,91.1071428571,105.571428571,121.535714286,126.714285714,129.892857143,126.535714286,130.642857143,137.714285714,143.214285714,119.178571429,95.5,79.7142857143,64.3928571429,50.1071428571,32.75,1703.75,1926.25,2409.75,1793.75,1706.0,1580.75,1336.75
W02000243,1736.92857143,9154.5,3065.5,9.5,9.75,5.67857142857,5.46428571429,5.32142857143,8.32142857143,19.75,38.1785714286,72.0,85.8928571429,110.071428571,124.821428571,132.642857143,128.785714286,133.071428571,128.035714286,128.571428571,133.071428571,120.714285714,103.857142857,84.6428571429,67.0714285714,51.4642857143,30.25,1695.5,1841.0,2209.0,1687.0,1722.0,1634.0,1370.0
