total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
53217.3571429,285139.75,90700.0,227.75,228.714285714,171.071428571,165.428571429,196.857142857,502.892857143,1300.92857143,2268.21428571,2604.89285714,2779.92857143,3269.53571429,3653.32142857,3982.17857143,3992.17857143,4049.10714286,4184.14285714,4358.89285714,4140.71428571,3321.17857143,2622.14285714,1988.10714286,1491.46428571,1052.67857143,665.035714286,52133.5,55413.5,69650.0,52520.5,55422.25,48815.25,38566.5
