total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
127801.857143,678993.75,218822.0,474.357142857,524.5,415.535714286,425.0,722.928571429,1758.42857143,2936.25,5096.89285714,6355.64285714,7117.64285714,8244.28571429,8849.17857143,9271.92857143,9426.64285714,9558.67857143,9557.53571429,10265.6428571,10293.0357143,7941.07142857,6165.78571429,4888.60714286,3571.39285714,2556.42857143,1384.46428571,121352.5,130793.0,165195.0,126262.5,135390.75,118149.75,97469.5
