zone_id,area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
E06000004,E02002543,3707.92857143,20002.25,6134.0,15.5357142857,16.1785714286,14.4285714286,10.5,11.8571428571,19.4285714286,47.3571428571,118.428571429,185.857142857,207.071428571,250.571428571,268.607142857,287.75,289.428571429,277.928571429,279.892857143,279.964285714,272.892857143,244.5,203.321428571,170.607142857,109.535714286,74.7857142857,51.5,3532.0,3900.5,4987.25,3661.75,3920.75,3351.25,2602.0
