total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
14133.5,76060.75,23697.25,57.8571428571,44.5714285714,33.75,31.5357142857,57.2142857143,178.571428571,373.571428571,645.035714286,712.892857143,713.035714286,869.428571429,957.75,1051.35714286,1089.10714286,1083.53571429,1109.89285714,1195.35714286,1117.78571429,852.214285714,653.0,490.892857143,387.142857143,278.178571429,149.821428571,13548.25,14717.0,18223.75,14572.25,14999.5,12724.75,10149.0
