total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
44312.1071429,230250.5,80987.5,121.107142857,97.3214285714,74.9642857143,86.1428571429,201.285714286,353.821428571,826.892857143,1789.0,2606.07142857,3089.21428571,3529.82142857,3531.14285714,3329.71428571,3108.57142857,3128.07142857,3266.60714286,3545.57142857,3474.21428571,2889.32142857,2043.0,1326.92857143,928.285714286,643.071428571,321.964285714,43732.25,44657.75,56488.0,41571.75,43800.75,42679.0,37255.25
