area_id,total,daytype_inweek,daytype_weekend,hod_00h,hod_01h,hod_02h,hod_03h,hod_04h,hod_05h,hod_06h,hod_07h,hod_08h,hod_09h,hod_10h,hod_11h,hod_12h,hod_13h,hod_14h,hod_15h,hod_16h,hod_17h,hod_18h,hod_19h,hod_20h,hod_21h,hod_22h,hod_23h,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun
S02001361,988.285714286,5274.0,1733.25,4.39285714286,3.67857142857,2.42857142857,1.57142857143,1.64285714286,4.64285714286,18.7857142857,52.0,57.3214285714,46.9642857143,53.0714285714,60.1071428571,65.1071428571,73.3214285714,77.25,78.8214285714,90.9285714286,75.2857142857,62.2857142857,48.1785714286,42.1071428571,34.4642857143,22.3214285714,11.6071428571,968.75,1016.75,1287.0,994.25,1007.25,879.5,764.5
S02001368,475.928571429,2617.0,823.75,1.14285714286,2.32142857143,1.71428571429,1.17857142857,1.14285714286,1.89285714286,4.07142857143,13.8928571429,19.8214285714,20.2857142857,20.2857142857,25.25,29.2857142857,31.8928571429,34.6785714286,39.6428571429,51.0357142857,47.2142857143,35.6428571429,30.2857142857,25.8571428571,20.7857142857,12.1785714286,4.42857142857,499.0,523.25,631.0,494.0,469.75,389.75,324.75
S02001350,733.214285714,3898.25,1283.5,2.21428571429,3.82142857143,3.03571428571,1.46428571429,2.14285714286,4.85714285714,16.6785714286,33.5714285714,41.9285714286,43.1071428571,48.2142857143,51.3214285714,55.5,54.9285714286,57.6428571429,55.3571428571,56.2857142857,53.25,43.3214285714,34.2142857143,27.5357142857,21.7142857143,13.9642857143,7.14285714286,726.0,769.75,957.0,746.0,699.5,676.75,557.5
S02001346,377.678571429,2012.0,676.75,1.42857142857,1.32142857143,0.75,0.535714285714,0.571428571429,1.42857142857,5.85714285714,14.3214285714,29.6071428571,20.5,22.1428571429,23.1071428571,26.5714285714,23.5,26.0357142857,27.9642857143,32.9285714286,32.2857142857,24.8214285714,20.1428571429,16.8928571429,11.75,8.28571428571,4.92857142857,388.25,387.5,501.0,372.0,363.25,343.25,288.5
S02001348,793.25,4248.25,1423.0,3.71428571429,3.53571428571,1.89285714286,1.25,1.53571428571,3.96428571429,14.3928571429,32.2857142857,36.7142857143,38.5714285714,44.7857142857,48.1785714286,54.8214285714,55.0,59.5,67.1785714286,72.4642857143,71.1071428571,49.6785714286,41.25,35.2142857143,26.5357142857,20.4642857143,9.21428571429,812.5,859.75,1060.75,742.75,772.5,694.0,610.5
S02001355,934.5,4936.25,1658.5,4.10714285714,6.39285714286,5.32142857143,2.46428571429,2.28571428571,7.17857142857,13.75,29.2142857143,46.0714285714,45.5714285714,48.3928571429,56.6428571429,61.9285714286,63.2857142857,67.2857142857,74.8928571429,88.4642857143,83.6428571429,60.8928571429,49.1071428571,44.3214285714,36.6428571429,25.0357142857,11.6071428571,916.0,955.5,1190.0,954.0,920.75,862.75,742.5
S02001367,573.285714286,3175.5,1019.25,1.5,2.0,1.82142857143,1.32142857143,1.42857142857,3.64285714286,9.0,21.1785714286,29.9285714286,33.6785714286,32.5714285714,34.1071428571,37.6071428571,37.0357142857,39.4642857143,41.75,51.2142857143,49.0,38.1428571429,30.8571428571,27.8571428571,23.25,17.1785714286,7.75,628.75,661.25,787.0,587.0,511.5,447.0,390.5
S02001344,420.321428571,2304.5,770.25,1.28571428571,1.5,1.32142857143,0.857142857143,0.892857142857,1.96428571429,6.25,15.8214285714,22.5,24.2142857143,24.3214285714,24.6428571429,28.2142857143,27.25,30.1785714286,35.3928571429,37.3928571429,35.0714285714,27.9285714286,23.4642857143,19.5714285714,14.8214285714,10.1428571429,5.32142857143,462.75,472.25,562.5,418.0,389.0,330.25,307.5
S02001345,877.857142857,4721.0,1571.75,3.21428571429,3.82142857143,3.0,2.07142857143,2.46428571429,6.53571428571,17.1071428571,37.0,44.2142857143,45.0714285714,50.9285714286,56.1071428571,59.3214285714,60.75,62.7857142857,71.3928571429,79.1785714286,71.5714285714,56.1071428571,45.6428571429,37.8928571429,30.8571428571,20.3928571429,10.4285714286,908.25,966.0,1174.75,866.75,805.25,760.5,663.5
S02001353,1881.96428571,9976.5,3236.75,5.07142857143,6.96428571429,5.85714285714,2.89285714286,3.5,10.1071428571,34.0,79.2857142857,156.607142857,127.357142857,120.928571429,137.5,149.571428571,148.75,143.535714286,132.857142857,135.678571429,129.25,104.107142857,80.1428571429,66.3571428571,49.1785714286,34.7142857143,17.75,1816.0,1942.25,2416.75,1871.75,1929.75,1776.5,1420.75
S02001351,1564.78571429,8308.25,2750.25,5.14285714286,10.2142857143,7.21428571429,2.46428571429,3.21428571429,14.0357142857,31.9285714286,75.6785714286,92.2857142857,85.4285714286,95.75,109.321428571,115.035714286,117.321428571,113.214285714,120.392857143,133.678571429,116.0,89.8928571429,72.6785714286,61.9642857143,46.0357142857,30.75,15.1428571429,1567.0,1608.5,2014.0,1554.25,1564.5,1462.0,1183.25
S02001359,1275.07142857,6871.0,2296.0,3.14285714286,3.35714285714,2.46428571429,2.25,3.32142857143,12.7142857143,41.1071428571,100.464285714,94.0357142857,73.1785714286,80.2142857143,88.3571428571,99.4285714286,99.7857142857,87.4285714286,87.3928571429,86.8571428571,77.9642857143,68.6071428571,54.25,42.1785714286,33.3571428571,22.1785714286,11.0357142857,1307.0,1373.25,1647.0,1292.5,1251.25,1065.5,989.0
S02001360,1192.71428571,6476.0,2074.75,4.35714285714,4.92857142857,4.14285714286,2.75,2.03571428571,5.46428571429,20.4285714286,45.0357142857,56.5714285714,54.4285714286,60.6428571429,68.5,75.8571428571,84.8214285714,87.7857142857,100.5,109.25,106.821428571,84.2857142857,70.2857142857,57.1071428571,46.7857142857,27.9285714286,12.0,1211.25,1275.0,1576.5,1238.75,1174.5,1009.5,863.5
S02001364,1574.71428571,8574.75,2704.0,3.82142857143,4.64285714286,3.57142857143,2.67857142857,3.57142857143,7.82142857143,36.9642857143,85.4285714286,135.071428571,102.928571429,106.678571429,104.714285714,110.178571429,114.214285714,108.785714286,110.571428571,122.357142857,109.214285714,82.6785714286,70.9285714286,56.9642857143,46.0,29.8928571429,15.0357142857,1600.5,1692.5,2085.0,1591.0,1605.75,1344.75,1103.5
